"Service_ID","Community_ID","ServiceName","ServiceType","ProviderName","Address","Contact","OperatingHours","Capacity","Specialties","InsuranceAccepted","QualityRating","Accessibility","EmergencyServices","AverageWaitTime","PatientSatisfactionScore","Accreditation","Website"
"2515","32.0","ewEZGjfaAIMItCeQLVuq","Recreation","PtKLtVsSomhpftl","8655 lQAElNvbJTDyyIg St.","+1-795-856-1838","Mon-Fri Closed, Sat Closed, Sun Closed","55","awnhivJvBPvHZACStCtRTPkhSLPRoK","No","2","Poor","No","45 minutes","5","Not Accredited","http://qhketsica.com"
"2516","8.0","LLjXZDhIDaPMdfoYIMgK","Social","iXuGMnhCRFvrqvo","4101 JMZtimHtuDahgdM St.","+1-374-675-8476","Mon-Fri 7AM - 10PM, Sat 7AM - 10PM, Sun 7AM - 10PM","88","RuDxEDNklgoVvGbEtRJVGWqGngJNCb","No","4","Average","Yes","94 minutes","6","Accredited","http://bkbqtvj.com"
"2517","32.0","EBlhqitIZTdzGLVabovu","Social","MrhpKhcMsBgCsvD","3239 aEvcTvvlPOyFVwT St.","+1-884-218-6315","Mon-Fri 7AM - 8PM, Sat Closed, Sun 7AM - 8PM","34","ozBfeBRGKhoLzkYHNHfAMssqZuDKiu","No","4","Poor","Yes","20 minutes","5","Not Accredited","http://vkejaks.com"
"2518","32.0","MfkwIvJFSlrfItKcoUVy","Social","PcSpgmSuYJFrfff","5853 nAxqRtMiBAobOMD St.","+1-235-719-5581","Mon-Fri Closed, Sat 9AM - 10PM, Sun Closed","86","hWnjsemsRGUboSKYGvMnvVdCXpRhCa","Yes","4","Average","Yes","108 minutes","1","Not Accredited","http://pipcxy.com"
"2519","6.0","TpsqCTPtEawnIuLbEFhl","Education","RJYGawYDSrlqBuQ","5736 njfmoyFEcFTUHqc St.","+1-238-598-6073","Mon-Fri Closed, Sat 7AM - 8PM, Sun 7AM - 8PM","89","yoLFGmknweyqwVcrvmtQMtfQOvjmlU","Yes","2","Poor","Yes","89 minutes","9","Not Accredited","http://dugay.com"
"2520","32.0","nRbRyzALeGBFkBJdUNAr","Healthcare","xyDVYWNJrHtsGdX","8706 FEKAmRQMKNgFUpw St.","+1-334-559-2679","Mon-Fri Closed, Sat Closed, Sun 8AM - 6PM","31","tFEDibuZOehDJvfqDclmKfFOXxsVsh","No","2","Average","No","17 minutes","8","Not Accredited","http://rclketu.com"
"2521","28.0","mNioIMOgHYzaNFRutjhY","Healthcare","fXcbZmuXuZbEiSf","5512 SowaRcRYEBWXsdX St.","+1-842-447-5026","Mon-Fri 7AM - 5PM, Sat 7AM - 5PM, Sun Closed","23","oAyZMPpRbYPZYWGIpCxQugEKqtUacD","Yes","3","Good","Yes","33 minutes","2","Accredited","http://dfojj.com"
"2522","8.0","IDfqlCkogHnCESUPIaOb","Education","iSwfofCnVHIDkYx","1167 LXXQGKaxhvbnbsQ St.","+1-310-658-8625","Mon-Fri Closed, Sat Closed, Sun 6AM - 7PM","6","rSRIcpBnQPiJTYajkjiAzcmTVettFq","Yes","3","Good","No","104 minutes","1","Accredited","http://hlbbwna.com"
"2523","8.0","iMmmnpQVxgrbNOSwCNmE","Education","uuokolojJELrNtU","6197 IiGtARjMuROjrjI St.","+1-793-918-8639","Mon-Fri Closed, Sat 7AM - 9PM, Sun Closed","7","wgCgJNQnhngnCpDMfOguYKZlOETubE","No","4","Average","No","43 minutes","8","Not Accredited","http://djiimoc.com"
"2524","28.0","lhhaGLTnTDSQRWeDqgcM","Recreation","AgAKcoVSMJnRDeG","5457 BMkmarsdSHOxZuv St.","+1-816-213-3357","Mon-Fri Closed, Sat Closed, Sun 8AM - 5PM","80","MswTTIswxVMrwKMRQHXDOTdpUUlZzr","Yes","5","Good","Yes","60 minutes","3","Not Accredited","http://nsgvnwxxo.com"
"2525","6.0","zADvjACtweRcrckNhLLA","Recreation","ABcGTuDConGNdix","4273 iBihtMnrERhOdcc St.","+1-200-326-9707","Mon-Fri Closed, Sat 6AM - 10PM, Sun 6AM - 10PM","20","uTLOYEcAyyuPFADVnmxGQMEWXMLdOv","No","1","Poor","No","77 minutes","4","Accredited","http://tetfdfgfr.com"
"2526","32.0","hNRvRsaioCMIuzlpiAwp","Education","KZyTEePLtvWPRwS","8471 hDLhfRRZyBVUOzK St.","+1-672-418-3705","Mon-Fri Closed, Sat 6AM - 10PM, Sun 6AM - 10PM","40","AieystKuHFOkAhUcBtqxFekBLfMgAu","Yes","2","Poor","No","28 minutes","8","Not Accredited","http://uwsxgpmo.com"
"2527","8.0","qsaDwHuhnYJkYLHlNdrk","Healthcare","wkBJjNIXhLrEEZG","2752 BEQuabnytFLeanw St.","+1-739-267-8267","Mon-Fri 8AM - 9PM, Sat 8AM - 9PM, Sun 8AM - 9PM","2","wcIngVDbczkgqKhIkztYcPuYDMsRed","Yes","2","Poor","Yes","111 minutes","2","Accredited","http://dedcur.com"
"2528","8.0","vaJRUuljfubrUbAJmOMU","Education","ehauhSRoRXAjNUI","9108 zKEufqoykAxayHz St.","+1-910-687-1631","Mon-Fri Closed, Sat 6AM - 10PM, Sun Closed","32","svTiHLAqGmOESOzZiRWOgThgkEzbvg","No","5","Poor","No","11 minutes","6","Accredited","http://hosrtvpmrs.com"
"2529","32.0","TAtHnzRjqmKxcPCjIoLT","Recreation","HtvBraEUjUNFmSD","9680 NnvoGTyOzaCDNqt St.","+1-867-604-3526","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","86","IIzKfhNdXVEnNNCaBKSWdlKhmrJfKI","Yes","4","Poor","No","112 minutes","1","Accredited","http://scdbvyrjde.com"
"2530","8.0","ZgzUQceZsxbArzSeyHJH","Healthcare","eOKYCHDcPoHXaVK","8098 EMuhhMuBKiKVCIQ St.","+1-261-219-3905","Mon-Fri 7AM - 6PM, Sat 7AM - 6PM, Sun Closed","92","ZeoMKGyaUvtkBHAmLYrGzthYQdRHKY","No","1","Poor","No","73 minutes","3","Accredited","http://himqnyzc.com"
"2531","8.0","YWvYYbDBRuVFjiAwSyAK","Social","KNWVdpygSHULCfd","8839 kWfJKGcvhNRQOdM St.","+1-252-312-1983","Mon-Fri 8AM - 5PM, Sat Closed, Sun Closed","32","UrZgLNnZmaCWdGzoARpxZtWWowVeZu","No","3","Good","No","46 minutes","3","Not Accredited","http://dazhr.com"
"2532","32.0","ZINHQRvgazWTMiqgURSq","Healthcare","wNuvCQuerkVuena","1986 AHXmlKzcwEOCTsE St.","+1-944-602-3705","Mon-Fri Closed, Sat 8AM - 6PM, Sun Closed","18","YABulVmDCBJfoIPQuNGZVFwDhCVZdP","No","5","Average","No","23 minutes","10","Accredited","http://krhqzvypc.com"
"2533","8.0","QieQgkzDRfrVBSQrwqhC","Healthcare","yoRHFzfybKNJrRg","3054 NYhrxWhiOlmVFDD St.","+1-840-512-1120","Mon-Fri 7AM - 9PM, Sat Closed, Sun Closed","6","PslzhQDCpvJlhVjOqVZJUhPdrGgdwM","Yes","2","Poor","No","92 minutes","9","Accredited","http://mwdnhjqw.com"
"2534","61.0","cWnYTUgDOaPsRTsnJDvL","Education","NdBwUgbagAsudKY","7459 niFRXwzPsCJtXWA St.","+1-785-456-3237","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","72","IyEttreDYGTUCZWyBAedPTvtGRkmXE","Yes","1","Poor","No","98 minutes","7","Accredited","http://iigcl.com"
"2535","32.0","FBifzcjjjuJyrSQKPsAV","Healthcare","aCNkpfrcdTJvOnd","8258 mjKnjfYDNwdcqSh St.","+1-896-663-7806","Mon-Fri 6AM - 10PM, Sat Closed, Sun 6AM - 10PM","20","kThsyGYveLVsMRSjeAcOfnqTKWVThg","Yes","5","Poor","Yes","98 minutes","2","Accredited","http://updunhqhbn.com"
"2536","32.0","eITREdtmYkSGjBJQGKqh","Education","SOgXcbaNEPEfhTD","2613 VFGAtSgWyDKKGyJ St.","+1-781-219-4665","Mon-Fri Closed, Sat 8AM - 9PM, Sun 8AM - 9PM","84","kPwPPVaFPHNLETYnfTRkuNmuLAZJms","Yes","3","Average","Yes","100 minutes","9","Accredited","http://edafxrsc.com"
"2537","32.0","rOEenADEuhEdoHPBLBfK","Recreation","pWJLBnpLKiBsshj","7106 QiJNCShghtIvrFc St.","+1-494-207-5488","Mon-Fri 7AM - 8PM, Sat 7AM - 8PM, Sun 7AM - 8PM","98","tqfCUaSucdwrwNpQBhtWSxcTETYdOV","Yes","5","Average","No","66 minutes","7","Accredited","http://ecelae.com"
"2538","32.0","AeUQuNVnlcUkbpILavDf","Education","GrLartiuwyIsufq","7725 otkjRgtPEvXWFuv St.","+1-585-847-6234","Mon-Fri Closed, Sat 7AM - 11PM, Sun 7AM - 11PM","41","ywsRNMLfAoCdMlfPCKwzwqqXKinPGX","Yes","3","Average","No","114 minutes","5","Not Accredited","http://lzlqowhr.com"
"2539","43.0","imcDMAHVdHQFqNIKvnhV","Healthcare","aTWEjSKEDUWGKVu","6782 goUUcYadtHluEUn St.","+1-820-685-9876","Mon-Fri 7AM - 9PM, Sat 7AM - 9PM, Sun 7AM - 9PM","20","uOBVYJimtrljYGCtUxJYZZzrYbxzIh","No","1","Poor","No","70 minutes","8","Not Accredited","http://jldujwkkr.com"
"2540","32.0","IkZyrjhelFUwMHneydBs","Education","JBOrJHAIRnhyhYH","8721 bbKhjDaxPrQEHAU St.","+1-906-293-2099","Mon-Fri 6AM - 11PM, Sat 6AM - 11PM, Sun 6AM - 11PM","58","GKaMtYzlotaPNWXZgzMSCYDMbLHcmr","No","3","Average","Yes","24 minutes","8","Accredited","http://mzgvdgc.com"
"2541","32.0","wFiRmYuHJyRDHlmPWRIF","Education","owlXDkAwafgtLZs","2067 arOHyTfgSKdEePZ St.","+1-449-684-9940","Mon-Fri 8AM - 9PM, Sat Closed, Sun 8AM - 9PM","86","xrJnIRbLtcCDpMIEjWpldILfjjFwvm","Yes","4","Average","Yes","30 minutes","3","Accredited","http://xprrctnoe.com"
"2542","32.0","IRHuAEPvRJDNoGngEEyO","Social","aghmrgstqvWDFvC","9101 gSnVTDbteiacdAf St.","+1-771-727-7011","Mon-Fri 8AM - 11PM, Sat Closed, Sun Closed","76","EqkTsDKhVgXoVFiSQYXOabDyHlHIur","No","4","Average","No","75 minutes","10","Not Accredited","http://eqwqmjjo.com"
"2543","23.0","CluRDhaPuyXwOkSFAXgx","Recreation","fWNtcPfajsjRVFU","115 KONSBUaVgbAsyJU St.","+1-421-881-2131","Mon-Fri 8AM - 8PM, Sat 8AM - 8PM, Sun Closed","24","APhmovgPLPmTBmllJNpVcsnDdRgsLQ","No","4","Average","No","75 minutes","2","Accredited","http://wfhvwtshr.com"
"2544","32.0","iyktXLVGnVNtyxswiFCa","Healthcare","AlKYXXkSApZAxsV","2830 zoFgYwDudxsqkuB St.","+1-566-421-5035","Mon-Fri 7AM - 6PM, Sat 7AM - 6PM, Sun Closed","96","OsztCMlbFEQqjDahKEtXypZTaiHDLG","No","2","Average","No","53 minutes","1","Accredited","http://cdkjrakja.com"
"2545","28.0","ABLjvFScRMAjheWFDoLx","Social","RvzoToMOoepBMjF","6451 GUUaqskLIqYcafr St.","+1-594-576-5875","Mon-Fri 7AM - 7PM, Sat 7AM - 7PM, Sun Closed","22","EenCmdLLfnrgWKdXjDelPMBVnmnqOd","Yes","2","Poor","No","26 minutes","6","Accredited","http://coyvdmawxr.com"
"2546","32.0","RiLwdlHjxQciGKTlKTiy","Healthcare","xCaoczYtjtBAXpj","8050 QZMUUAxldoxwqar St.","+1-593-462-1547","Mon-Fri 8AM - 5PM, Sat Closed, Sun Closed","22","HhKpdDdLZWhRAAuQvChKoKVRuOuRMP","No","2","Poor","No","24 minutes","2","Accredited","http://nogiflwuc.com"
"2547","6.0","XDmvWCYEROUUFqoUpfAb","Education","GitHcjNyInqkWEJ","5641 xuGxJlTywhccOkF St.","+1-466-805-6026","Mon-Fri Closed, Sat Closed, Sun 7AM - 6PM","17","zQYDTDJeDsHrlSrPMgHESlnjYoEJmb","No","3","Average","Yes","14 minutes","1","Not Accredited","http://oluypk.com"
"2548","28.0","CXYkSgbtUjGCBvGTutmm","Recreation","VzzJBBzIrBfFPut","7220 dVjNGKJedgIQhgE St.","+1-561-335-5724","Mon-Fri Closed, Sat 6AM - 6PM, Sun 6AM - 6PM","80","YvmSeRNvFAttGNwrvCWaCvOxODvjgJ","No","4","Average","Yes","47 minutes","1","Not Accredited","http://mhgtfpiu.com"
"2549","32.0","DbdoraPntySMYgKRHQcf","Healthcare","aATQIjNwbvMZnph","6881 hDVveCwMDFQBnql St.","+1-305-302-6394","Mon-Fri Closed, Sat 6AM - 8PM, Sun 6AM - 8PM","34","OeSnNKtvXGVCGoMkSjVFgFTzLAZtxx","Yes","4","Poor","No","18 minutes","6","Accredited","http://dibupps.com"
"2550","8.0","OEGJLlChFBMgdodhvEQC","Education","zRCYOLOTkmUweVm","2878 WhKMVfvOeGRqBLO St.","+1-839-512-9315","Mon-Fri Closed, Sat 8AM - 8PM, Sun 8AM - 8PM","32","XOuaLCgMFSBzaZJCAySujIWtpbCKEx","Yes","5","Average","No","108 minutes","1","Accredited","http://hbehxxuhu.com"
"2551","32.0","eRzkBEylSYYXXgNFIefM","Healthcare","mUJqzyGadHytKBY","5472 ZIgZJzUUgmlGSez St.","+1-890-945-8003","Mon-Fri Closed, Sat 9AM - 6PM, Sun Closed","64","VYaNxnshAHXvOiDoQRddFgQoLRHiWH","Yes","4","Poor","Yes","110 minutes","7","Not Accredited","http://wtaikhzq.com"
"2552","5.0","nMUQreFgTUcbtIAtQVhG","Recreation","zAANvxpCBWiXNni","4151 aamypUwKjrHfvJI St.","+1-582-726-8606","Mon-Fri Closed, Sat 7AM - 8PM, Sun Closed","50","BdWhzHLICghJaFBUhuZXgQKdMzczVK","No","4","Poor","No","116 minutes","1","Not Accredited","http://ujvkwgtdci.com"
"2553","32.0","EKnehOGUKLdPJLliwEat","Social","EEKEDQRIvubyglx","2887 WcppYicMOlYmzne St.","+1-974-585-1756","Mon-Fri Closed, Sat Closed, Sun Closed","65","VeojBDVVLjIaIfOOBJOpZgIFuENNSr","Yes","4","Average","Yes","115 minutes","1","Not Accredited","http://yrqevridu.com"
"2554","39.0","ZVZzXjHIXOEhfNpMAZJk","Education","kZBMPOyrhQcnfXF","6198 SPPStnAhGGnQCbR St.","+1-803-963-2680","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","20","bHWpRrVXbJiAJtIEMKiKQsDTlcTiGP","Yes","5","Average","No","33 minutes","8","Not Accredited","http://vkouew.com"
"2555","55.0","boErLQPkjqfmkVBWYFsc","Recreation","EIqmdOzKfRwFctO","4127 bisFiZzSFxuvrcb St.","+1-980-286-6065","Mon-Fri Closed, Sat 6AM - 8PM, Sun 6AM - 8PM","92","tXlNiiABYnHTPWCqQBUofGFRetvFSD","No","3","Poor","No","20 minutes","9","Accredited","http://whgobhvqzz.com"
"2556","32.0","nnfsVZSCMPdgVEWsaStC","Education","ovbuZgcfNOXlBmU","8953 IYcAovtUlXNHObH St.","+1-468-611-3064","Mon-Fri 7AM - 10PM, Sat Closed, Sun Closed","78","OgffzwHnFeScZBmAWXTqEuNhyVbQtA","Yes","2","Good","No","13 minutes","4","Accredited","http://pqqlyhed.com"
"2557","33.0","GzRcCNJeEldTuDfdqZeC","Education","DuvYhWKWwQoEMcZ","1021 PSZijGJPEEZzAeQ St.","+1-990-280-4584","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun 9AM - 6PM","25","JcWtRVLejBUSvJuVYLcOQfVIRhxWGe","Yes","4","Average","Yes","31 minutes","1","Accredited","http://iafoauxtdg.com"
"2558","28.0","qwIqxyTFydMJdVHoVnib","Social","hYDnyocGXVevmkv","5470 JwmwuGsPMtXQTwL St.","+1-745-233-9219","Mon-Fri 9AM - 5PM, Sat 9AM - 5PM, Sun 9AM - 5PM","99","UGFnnYdTdsHmbJBTGNoOIsJKjfxqvg","No","4","Poor","No","115 minutes","7","Accredited","http://qmtzs.com"
"2559","76.0","bpnFfnjZrLpmPYporFZI","Recreation","YTkTWKsgmazugLX","9187 KPnEDolGtElEqmd St.","+1-924-840-2374","Mon-Fri Closed, Sat Closed, Sun 8AM - 11PM","72","iDjTfrizNHqiUAiLejrSCvnbsLUizP","No","5","Average","No","72 minutes","8","Not Accredited","http://pyahkxjuc.com"
"2560","8.0","JMsdVEQhhquiWYAskjwv","Recreation","UXwkHEHaYBSNnqg","3524 gkmNjEacHJvKIvW St.","+1-474-915-1208","Mon-Fri 9AM - 7PM, Sat 9AM - 7PM, Sun 9AM - 7PM","71","XkKBJNsfaagJeiQUDaTYggdTNVHJMT","Yes","2","Average","Yes","95 minutes","8","Accredited","http://gekjk.com"
"2561","1.0","OPjBmBtLCbSBQHlhqqYt","Social","uPhuYQUbbkyeTxI","5184 VxTaaCNVpAqrjkf St.","+1-721-566-5029","Mon-Fri Closed, Sat Closed, Sun 6AM - 11PM","26","haUEPEvSGnLvBtrBtlviuSKKJQCjYz","Yes","1","Average","Yes","94 minutes","1","Not Accredited","http://pvmbnj.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","1","Poor","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2563","41.0","YjjkLgToTTOMGoYASrNj","Social","vlSAyldfIMcdTvM","2057 jmnUvbzkYPrbMKO St.","+1-690-406-8300","Mon-Fri Closed, Sat Closed, Sun Closed","34","ozuccstLcDvsuGvxMXcSYxzoUZqUZV","Yes","5","Average","No","58 minutes","8","Not Accredited","http://hkmrday.com"
"2564","8.0","tIMbccIIYwnJIqhlNuFR","Social","MkIXOpeWUWonmOv","7732 tPNoKoJyuynpHOZ St.","+1-213-365-6696","Mon-Fri 7AM - 10PM, Sat Closed, Sun Closed","65","mPheunMcdalBckBiKoRxvzPzNotJrs","No","4","Good","No","14 minutes","3","Accredited","http://jllqi.com"
"2565","32.0","rAcZZjUuPkdLhXIpfWGo","Social","nMMpGlbEesVJxGT","1476 poMPBpRMbvnyEdp St.","+1-928-242-3287","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun 9AM - 6PM","10","vuYhUmTqVEfsGUHMinXiQsCLyNrNsp","Yes","5","Average","Yes","74 minutes","2","Not Accredited","http://mdoflgaw.com"
"2566","6.0","vOeZttjXYDwysqzCeOQj","Education","dEfpqTbwXljIseL","6460 BSlGbzlKPhpqkQi St.","+1-487-840-2817","Mon-Fri 6AM - 11PM, Sat 6AM - 11PM, Sun Closed","86","YQhdSOoRxAmnkdHtQUGLgAcbQIpZoQ","No","4","Average","Yes","119 minutes","2","Not Accredited","http://xdnixrbrp.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","5","Average","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2568","34.0","tbWUXZlYEcYTobAXANun","Recreation","LFHtIEXiYjkJEsU","6786 XGiPUaawFySYIIX St.","+1-542-468-6629","Mon-Fri Closed, Sat 6AM - 9PM, Sun Closed","5","aoLvgpEIIQVlLlUASFpBiSMFNKfvuE","No","5","Average","No","28 minutes","7","Not Accredited","http://ownczwnc.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","2","Average","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2570","3.0","HeoKpLuiTnCFCXJEKAoe","Recreation","aWtCIWUjSVKvLjV","6187 amcAZnPQDuqlbJy St.","+1-506-479-8248","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun 6AM - 6PM","65","BzyNgOtkxcwEtLePFbyYUrrySnTqDq","Yes","3","Average","No","102 minutes","3","Accredited","http://hwkja.com"
"2571","39.0","YjySelpxgyeeHdETMOal","Healthcare","miEqDsTDeRppPxW","3919 xNJIIlKiHixBJlR St.","+1-218-822-4620","Mon-Fri Closed, Sat Closed, Sun Closed","22","eEGUFQPHmCKHNfwzZOzWrTfhjwwVCR","Yes","4","Average","No","93 minutes","6","Not Accredited","http://wzqdrrt.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","2","Good","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2573","8.0","FjcQjpFNyErMNgHtZGgi","Healthcare","JkdLOgAEYbleuQU","4191 hYLVQsncOUCJxMi St.","+1-694-916-5795","Mon-Fri 8AM - 5PM, Sat Closed, Sun 8AM - 5PM","17","xfeAxdBkzLaTeCUXPURmGuKdbCcnMy","Yes","5","Average","No","89 minutes","1","Accredited","http://brpjlicjp.com"
"2574","13.0","pUPsdyoOUrZcyKFtKpTj","Education","uzupOuuFNOcEVob","6031 isRloMwGLZEclve St.","+1-410-234-8159","Mon-Fri Closed, Sat Closed, Sun Closed","92","QzFMBxNfJOUWoOchfViSdUlcZrbgWc","Yes","1","Poor","Yes","22 minutes","7","Not Accredited","http://yfdfjyg.com"
"2575","6.0","vgRCuoxlFZSyEZEAqdKf","Education","SRcbYAlwltfrMgM","8103 gIumiZkPrmpppCa St.","+1-911-557-7696","Mon-Fri 6AM - 11PM, Sat 6AM - 11PM, Sun Closed","70","qNOkiNxGyDLedQYyvhzZkMlgxEWdjp","No","4","Average","No","22 minutes","5","Accredited","http://rxtub.com"
"2576","17.0","VRcdGWVwRiWTNzKJjZKr","Healthcare","iryuQJAExCReLtO","7737 iaWOSVQuWlTKFKI St.","+1-299-531-6852","Mon-Fri Closed, Sat 6AM - 10PM, Sun Closed","63","UugCmnGECWXhDyspXfbJLXlIOjkJhV","No","4","Poor","No","24 minutes","7","Not Accredited","http://plrhvhoghh.com"
"2577","16.0","MzWACgYOMTeLFqxYYFpY","Education","uGhSQHbCNzFCvbB","4820 CZffXTZhMIXGDRv St.","+1-233-432-4238","Mon-Fri 7AM - 10PM, Sat 7AM - 10PM, Sun 7AM - 10PM","4","JWlFMuJDuayDJEGovoTmwaqxXvagas","No","4","Good","Yes","99 minutes","9","Accredited","http://xkjfk.com"
"2578","16.0","fFtGxEAJKmSohHIrgiOj","Healthcare","ngOUXEQdbvJdRFs","3253 kpvalRZYPluUAYc St.","+1-395-734-9422","Mon-Fri Closed, Sat 6AM - 11PM, Sun 6AM - 11PM","4","oiGnhjsjrgKFBYugouSavwiiinoAqP","No","5","Good","No","91 minutes","8","Accredited","http://rywyr.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","4","Average","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2580","43.0","jMyOKAptcDxLpYvDYChG","Recreation","fstmvondSFLSBfa","1884 IlpChKFXoXYSiKb St.","+1-264-937-9429","Mon-Fri Closed, Sat Closed, Sun Closed","55","MFjCMUtRQilFrXJJDSMfsbOjzMrdsV","Yes","3","Poor","Yes","36 minutes","3","Accredited","http://sbdog.com"
"2581","8.0","cjxoBsUXnVUgzOUEuEDM","Social","qxiTdcGPKgcfxHT","3601 oiiJlJYhXIWVEbR St.","+1-972-230-1319","Mon-Fri 6AM - 6PM, Sat Closed, Sun 6AM - 6PM","100","CQJQFiieDHbDWZpvdJPZqLlHTSkUGn","No","4","Average","Yes","97 minutes","8","Not Accredited","http://wncnoxsi.com"
"2582","39.0","zpdMLBWekSajrGiaFdYc","Healthcare","LVSgOtKBnlmnNMF","9285 SHDlzNwqNUbXyDJ St.","+1-339-777-5791","Mon-Fri Closed, Sat Closed, Sun Closed","79","WXOoAZkZtHVuJluWhkOjTyWdRjJVzJ","Yes","4","Poor","Yes","118 minutes","8","Not Accredited","http://arzbsy.com"
"2583","27.0","LxttjlKBdcxCnBykMzPq","Recreation","gpzoXnoYPvNsYpX","9613 VINknSHPQEJVOKg St.","+1-609-449-7172","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun 6AM - 6PM","73","SrUKHcipKSRilQZmQcEWadIxoyzAeA","Yes","2","Poor","Yes","77 minutes","5","Accredited","http://lfyfkpp.com"
"2584","8.0","SiTHEgQfowuNHYGobjnq","Education","zxhthEJHOileZqx","2690 YSagxRcJotxvNXz St.","+1-565-596-9785","Mon-Fri Closed, Sat Closed, Sun 6AM - 11PM","100","YdMVfdStmVCAwpmIbluETcAKwHDjzv","No","1","Average","No","13 minutes","5","Not Accredited","http://inomsttlc.com"
"2585","40.0","AoeFAPhFLLblJFFjvjnn","Social","xvcMQtLFkeeCFuW","3869 lMuoGVchFKvlmeo St.","+1-511-419-7805","Mon-Fri 6AM - 7PM, Sat Closed, Sun 6AM - 7PM","25","CthAedUPQNPQPKWCQslBhYOEKBjjJP","No","3","Poor","No","74 minutes","2","Not Accredited","http://hmynpsweg.com"
"2586","36.0","SqCZouIaDGpnoGcYHXDJ","Recreation","sBXyEkVEtlXvQJw","3580 MHtSSEcUDILjDMK St.","+1-938-574-5087","Mon-Fri 6AM - 7PM, Sat 6AM - 7PM, Sun Closed","55","ssGBsjZIDyRcSLOvBgMxRpCcjRzJSz","No","5","Poor","Yes","59 minutes","3","Accredited","http://xejgojim.com"
"2587","30.0","mZrttxJielrcrWRHissr","Education","FlFDXgSIYBFhYTW","4701 aUygKEitINJgSdF St.","+1-657-983-9047","Mon-Fri Closed, Sat Closed, Sun Closed","34","FPWHAJXIdqnWVbIMuDPsOgSrTYriHm","Yes","3","Good","No","29 minutes","6","Not Accredited","http://htwtivlcug.com"
"2588","68.0","BmYwkAEIzTbhtOleGGKq","Recreation","IqhXFDlEjhsGRdK","9395 tCGsWXfJJkYZWvr St.","+1-288-450-5773","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun 6AM - 6PM","17","zxcfKImCyVhWvAIiOFZVoPaGpaCUZu","No","4","Poor","Yes","36 minutes","5","Accredited","http://pqrooj.com"
"2589","28.0","BatNuvYwruRpeDpNdIIh","Education","mYWImNiTvGMJwkJ","5861 nNfALpkkUPebMvJ St.","+1-592-933-3803","Mon-Fri Closed, Sat Closed, Sun Closed","75","oSgwnFtrRtdKZWbNJDaZBSNQNoBHdn","Yes","2","Poor","Yes","49 minutes","4","Not Accredited","http://esgrohoj.com"
"2590","8.0","sXoQQzvVbocdwYioqWZk","Healthcare","pmjUlHguCnbGDcX","180 iheYfZcMoMNeQNr St.","+1-834-702-3726","Mon-Fri Closed, Sat 6AM - 11PM, Sun Closed","34","sZUynjCYARkvfupxobSaoAyFbelNgb","Yes","3","Good","Yes","14 minutes","5","Accredited","http://nwfxjkqwkb.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","4","Poor","No","107 minutes","1","Accredited","http://gtyhmwo.com"
