"Building_ID","Community_ID","Community_Name","Description","Zip","State","Country","Area","Population","EmploymentRate","CrimeRate","Amenities","PublicTransportAccess","QualityOfLifeIndex","HealthCareIndex","CostOfLivingIndex","PollutionIndex","ClimateIndex"
"102283","6.0","LAKE VIEW","Description here","60657.0","MN","USA","6.3 sq mi","12034","0.85","0.27","OKhqIDjBFskScUSJEpvo","Good","73","98","74","19","90"
"102232","6.0","LAKE VIEW","Description here","60657.0","MN","USA","30.7 sq mi","14395","0.77","0.41","EzpIOHGJWGCwMUbejZuv","Average","93","71","66","17","93"
"102160","27.0","LOOP","Description here","60602.0","IL","USA","88.1 sq mi","6856","0.82","0.01","efbGpmzHzmxXbWJYBagp","Poor","62","52","64","27","66"
"102091","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","65.0 sq mi","17288","0.59","0.35","svQvYsAeDpvEKptpKTbs","Average","70","76","83","17","89"
"101999","1.0","ROGERS PARK","Description here","60626.0","IL","USA","78.0 sq mi","25660","0.88","0.48","PknkJAvwucTcLrRzQXHD","Poor","88","86","78","44","82"
"101998","28.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","11.5 sq mi","11882","0.7","0.07","ZNvcwiWEWiJiHwWEGQcd","Good","98","99","97","46","53"
"101989","32.0","LOOP","Description here","60606.0","IL","USA","42.8 sq mi","24366","0.85","0.05","HslisaWpDycZjjpmVucx","Good","78","65","56","54","19"
"101987","32.0","LOOP","Description here","60603.0","IL","USA","42.3 sq mi","35305","0.68","0.32","JJsXiYfeMphdqlTdlCqb","Poor","90","76","83","81","40"
"101981","38.0","GRAND BOULEVARD","Description here","60615.0","VA","USA","36.4 sq mi","11362","0.9","0.2","ZHBkZFWiTirnFntXQJqu","Poor","93","63","91","10","56"
"101980","32.0","LOOP","Description here","60601.0","VA","USA","64.2 sq mi","11823","0.9","0.04","SjKTMKmtgKiIgFRKBXDc","Good","76","93","79","52","8"
"101972","14.0","LOOP","Description here","60606.0","IL","USA","69.0 sq mi","10288","0.79","0.05","uTsZeMipbBVRfwczguIo","Average","89","65","54","8","58"
"101971","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","78.8 sq mi","35903","0.54","0.22","DsJQAPaVjKocLwzKcZii","Good","71","62","99","66","99"
"101969","32.0","LOOP","Description here","60602.0","IL","USA","42.9 sq mi","39384","0.53","0.42","nhOumLVfhfOkPCxncWCt","Poor","78","80","86","7","96"
"101961","31.0","LOOP","Description here","60603.0","IL","USA","38.3 sq mi","11771","0.84","0.17","clOPKIhtAKGVIFUyzLPc","Poor","93","88","72","31","10"
"101954","41.0","LOOP","Description here","60602.0","IL","USA","70.1 sq mi","46066","0.87","0.31","KaKUhUUIntpfXFnLlASd","Average","59","51","81","2","71"
"101940","32.0","LOOP","Description here","60603.0","IL","USA","72.9 sq mi","34830","0.86","0.04","MPlWfEXXZmDVBMAPYayr","Average","73","57","51","98","34"
"101935","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","48.7 sq mi","45521","0.63","0.16","BoLeHfbHzLlVSBihqkQx","Poor","89","58","62","92","88"
"101934","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","7.6 sq mi","36437","0.52","0.4","gjQGOoPGBJONpWTxEvHz","Good","71","66","55","65","31"
"101924","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","62.1 sq mi","2338","0.7","0.07","dgqGMLppnenUItOuLrzT","Good","80","62","54","28","81"
"101923","32.0","LOOP","Description here","60606.0","IL","USA","60.3 sq mi","40628","0.99","0.2","bRnNNJLirpJDXguTkzvP","Average","76","80","92","28","65"
"101920","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","22.9 sq mi","12997","0.66","0.14","nWQVVjtiSRorefqyLdLG","Poor","87","62","64","48","38"
"101918","32.0","LOOP","Description here","60606.0","IL","USA","7.8 sq mi","13809","0.56","0.29","ZRNeyodpBmPaCAVtKclu","Average","66","59","62","14","37"
"101913","45.0","AVALON PARK","Description here","60661.0","KY","USA","56.5 sq mi","35296","0.61","0.4","kfiyWzTbgrPFHoEWBtPf","Poor","100","89","98","21","5"
"101910","32.0","LOOP","Description here","60601.0","VA","USA","32.7 sq mi","40776","0.56","0.41","BidWwcCpTRwccMAitvox","Good","66","74","91","38","45"
"101901","24.0","WEST TOWN","Description here","60601.0","VA","USA","47.0 sq mi","48051","0.5","0.42","OzfsyAgDDaPbFcTRrzwj","Poor","55","86","52","92","64"
"101900","32.0","LOOP","Description here","60606.0","IL","USA","40.0 sq mi","8649","0.81","0.27","JUIGpuatmiScmcKRxUKa","Poor","95","78","54","78","29"
"101899","1.0","ROGERS PARK","Description here","60626.0","IL","USA","16.3 sq mi","20666","0.9","0.4","fZtUTIGjqLjYOVmqrrft","Poor","94","81","65","89","67"
"101891","66.0","LOOP","Description here","60604.0","NC","USA","71.3 sq mi","13419","0.53","0.16","OFUvfvBcOgAwTLzbLYfc","Poor","77","74","85","45","11"
"101890","70.0","ASHBURN","Description here","60611.0","VA","USA","21.0 sq mi","38692","0.82","0.2","yaWlwOEgUVZQvgznrfEg","Good","82","75","60","53","71"
"101889","32.0","LOOP","Description here","60601.0","VA","USA","62.3 sq mi","47130","0.72","0.41","sQIWACNoZbrKjAjjJmZv","Average","78","99","92","97","85"
"101887","28.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","68.5 sq mi","15434","0.96","0.4","wBubyMfaQJYhyWFpDXva","Poor","88","77","68","1","39"
"101883","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","44.2 sq mi","41074","0.72","0.38","hiBjFImENPwBJstIsgXm","Poor","76","64","83","79","73"
"101881","1.0","ROGERS PARK","Description here","60602.0","IL","USA","30.2 sq mi","25342","0.83","0.1","ntyISNXpftYvfJjNGQUS","Good","52","69","69","50","98"
"101878","32.0","LOOP","Description here","60606.0","IL","USA","70.2 sq mi","34935","0.55","0.39","nQHuAuOawoLEKVCmfbaH","Poor","54","86","66","60","41"
"101874","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","20.5 sq mi","40790","0.5","0.4","rZPUROVMxnZPgKTRwCOy","Average","96","73","58","4","47"
"101872","32.0","LOOP","Description here","60602.0","IL","USA","87.7 sq mi","16037","0.71","0.23","NOWqkCYfLQheILiAdjCo","Poor","63","72","75","31","72"
"101868","32.0","LOOP","Description here","60606.0","IL","USA","32.0 sq mi","48534","0.95","0.17","yRYepCpbSkEjDoIlomlM","Good","59","92","55","86","8"
"101867","6.0","LOOP","Description here","60606.0","IL","USA","60.5 sq mi","3211","0.69","0.1","fwyzhQwHvwbsKwVjIEmf","Average","54","76","70","97","83"
"101865","32.0","LOOP","Description here","60606.0","IL","USA","88.2 sq mi","14487","0.59","0.31","RwpLchZLpMkLWBwhbOpM","Poor","52","63","84","32","40"
"101854","28.0","NEAR WEST SIDE","Description here","60606.0","IL","USA","92.7 sq mi","8333","0.81","0.4","XPkHNzhyzZscOIQVVNot","Good","57","57","77","80","9"
"101852","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","60.2 sq mi","38345","0.75","0.38","oqgkJdyxVjgLoAYnEVhp","Average","67","72","91","53","94"
"101840","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","11.4 sq mi","48092","0.73","0.1","AwdhLTbHXSDXNBbIAtdg","Poor","93","64","95","48","54"
"101839","28.0","NEAR WEST SIDE","Description here","60606.0","IL","USA","63.4 sq mi","41516","0.94","0.08","PsrTFCImwDRBwhlvBYuH","Poor","80","96","82","88","16"
"101838","6.0","LAKE VIEW","Description here","60606.0","IL","USA","98.9 sq mi","5019","0.75","0.09","yOowHrZWXtFTtesKMpsn","Poor","68","66","97","40","45"
"101835","32.0","LOOP","Description here","60606.0","IL","USA","20.2 sq mi","31464","0.88","0.42","ibrPaGrkiTxpJDljCVBx","Poor","70","61","77","92","0"
"101816","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","52.8 sq mi","20724","0.85","0.28","FQkWLItvMYvgfLzdZoCv","Good","65","57","90","74","95"
"101804","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","23.7 sq mi","49338","0.93","0.14","wZjINslSzHpLaZTzxOEG","Good","61","78","73","8","39"
"101798","32.0","LOOP","Description here","60606.0","IL","USA","100.0 sq mi","2385","0.68","0.42","IIltwbpGOBCNAfeUkzqZ","Good","71","77","81","87","100"
"101795","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","53.4 sq mi","3251","0.69","0.12","OakWtqzwHHiPAkggCVHX","Good","85","54","80","8","47"
"101789","8.0","LOOP","Description here","60606.0","IL","USA","28.5 sq mi","45943","0.72","0.4","oIaIXueHzuJzAuQNytdW","Poor","89","54","87","4","32"
"101776","32.0","LOOP","Description here","60601.0","VA","USA","27.9 sq mi","34281","0.59","0.42","quFVtCFTrIhAxpsTxGiB","Poor","73","55","81","38","17"
"101770","8.0","LOOP","Description here","60606.0","IL","USA","79.9 sq mi","30730","0.51","0.06","mEukmCobWuVAQdZBKccJ","Average","50","76","99","44","84"
"101766","61.0","NEW CITY","Description here","60602.0","IL","USA","52.8 sq mi","8446","0.56","0.31","TFTpjAYuucmcIeRaYDsw","Good","68","60","79","70","17"
"101760","32.0","LOOP","Description here","60601.0","VA","USA","19.3 sq mi","46779","0.87","0.21","tvcuxjqPCmXmkqLHLgsL","Average","64","88","65","83","98"
"101757","32.0","LOOP","Description here","60604.0","NC","USA","53.4 sq mi","42634","0.78","0.3","FshGvrUZYaHVsXRNidhs","Good","67","92","86","98","94"
"101756","32.0","LOOP","Description here","60602.0","IL","USA","58.5 sq mi","29226","0.85","0.19","xjjAYHUzmFrIXFjCTOjG","Average","83","79","52","92","48"
"101755","32.0","LOOP","Description here","60603.0","IL","USA","2.9 sq mi","32738","0.72","0.41","ANjgBzuBikrdwZORCrin","Average","71","82","93","77","45"
"101751","43.0","SOUTH SHORE","Description here","60649.0","VA","USA","89.2 sq mi","14894","0.9","0.09","WfAyOTYWykqWJGCpHOCg","Poor","64","69","66","80","46"
"101744","32.0","LOOP","Description here","60606.0","IL","USA","28.5 sq mi","25655","0.68","0.13","eyRlyrRzYKgHcybKUklF","Average","54","98","68","3","48"
"101739","32.0","LOOP","Description here","60603.0","IL","USA","55.0 sq mi","2725","0.95","0.22","ukLlIIvvgYWSRCXaJybP","Good","87","98","67","47","42"
"101738","32.0","LOOP","Description here","60601.0","VA","USA","49.2 sq mi","41614","0.54","0.48","xgJZsJxVbYKGKjmCzsYN","Good","51","54","76","54","66"
"101736","23.0","LOOP","Description here","60606.0","IL","USA","47.9 sq mi","1890","0.55","0.43","hvOlOXMEXVvngZUzmhIO","Good","66","54","91","27","27"
"101735","32.0","LOOP","Description here","60602.0","IL","USA","80.4 sq mi","22456","0.79","0.46","XsPDDrZxlFUgQTQvADVe","Good","51","83","56","62","18"
"101733","28.0","NEAR WEST SIDE","Description here","60606.0","IL","USA","8.5 sq mi","32079","0.98","0.04","lDTVdsgHpiMJIlVSPLAe","Average","62","94","81","80","33"
"101731","32.0","LOOP","Description here","60604.0","NC","USA","12.1 sq mi","15500","0.68","0.4","JsiAuffmzqmmNNNbJlzV","Poor","58","87","96","33","55"
"101727","6.0","LAKE VIEW","Description here","60661.0","KY","USA","47.8 sq mi","24928","0.83","0.44","vzrrzziAoPwVsMZIcktJ","Good","78","56","87","63","25"
"101722","28.0","NEAR WEST SIDE","Description here","60661.0","KY","USA","7.9 sq mi","25234","0.74","0.41","pTmNRNnSPhgQJNNiXtab","Poor","76","61","60","33","98"
"101720","32.0","LOOP","Description here","60603.0","IL","USA","67.7 sq mi","3905","0.85","0.08","ISEKaNTdFRnqHbbKjDxy","Average","86","56","76","62","11"
"101718","8.0","LOOP","Description here","60602.0","IL","USA","32.5 sq mi","6717","0.69","0.01","wZdglrgzaFzfpIoDswaA","Poor","84","76","84","56","85"
"101717","32.0","LOOP","Description here","60603.0","IL","USA","43.0 sq mi","15317","0.84","0.08","QSZEDrLJdbMgEGfRkTAb","Good","99","61","85","86","57"
"101715","5.0","LOOP","Description here","60606.0","IL","USA","67.6 sq mi","30612","0.66","0.12","VHBEeRtRuSmWhxWnLEDe","Good","88","60","83","6","33"
"101713","32.0","LOOP","Description here","60601.0","VA","USA","54.5 sq mi","28250","0.81","0.06","OpfBiVehRUVEQnpJEVSz","Good","74","67","70","29","84"
"101710","39.0","KENWOOD","Description here","60615.0","VA","USA","90.0 sq mi","21929","0.81","0.19","rGSplUolaHLkSpeWJuOY","Average","74","82","79","50","93"
"101709","55.0","LOOP","Description here","60606.0","IL","USA","12.5 sq mi","20538","0.86","0.45","ojmHbjPLtsayVIHPHElj","Poor","99","61","66","84","87"
"101707","32.0","LOOP","Description here","60601.0","VA","USA","49.9 sq mi","9188","0.9","0.09","HyYPBBDRTafJOIHsjhKg","Average","65","52","91","87","97"
"101705","33.0","KENWOOD","Description here","60615.0","VA","USA","21.7 sq mi","48562","0.73","0.43","SkmrxOmoloFnIyFwkzIh","Good","66","76","93","8","30"
"101686","28.0","NEAR WEST SIDE","Description here","60656.0","NE","USA","86.3 sq mi","8918","0.84","0.27","pDyjYZbifduJlUFXaQvW","Poor","58","80","92","76","2"
"101682","76.0","OHARE","Description here","60631.0","MN","USA","16.8 sq mi","45381","0.74","0.34","KbuEgIoAoaoKaSggziOY","Average","59","75","69","20","59"
"101679","8.0","NEAR NORTH SIDE","Description here","60631.0","MN","USA","34.1 sq mi","12787","0.52","0.37","BmUJbWJrPFyLWAixCEJp","Poor","51","62","54","100","11"
"101674","1.0","OHARE","Description here","60631.0","MN","USA","28.6 sq mi","19128","0.8","0.48","pvpwCLpLsNnUdiRDMZEN","Poor","85","95","58","98","97"
"101657","1.0","ROGERS PARK","Description here","60626.0","IL","USA","67.2 sq mi","5481","0.63","0.27","sPcvffGYlLxcaGFHKcyZ","Good","84","54","63","91","65"
"101592","41.0","HYDE PARK","Description here","60615.0","VA","USA","38.9 sq mi","45771","0.66","0.13","LZguSRSZKpdNxLCTGPTE","Good","50","69","98","72","78"
"101567","8.0","NEAR NORTH SIDE","Description here","60604.0","NC","USA","85.8 sq mi","46403","0.81","0.37","PJSCHWCmXimtfWUgfytb","Poor","57","77","96","97","29"
"101560","32.0","LOOP","Description here","60605.0","IL","USA","5.4 sq mi","38254","0.62","0.35","uHJkuLflBDPUKejUvEyH","Average","80","86","79","13","69"
"101559","6.0","LOOP","Description here","60604.0","NC","USA","45.4 sq mi","48198","0.77","0.01","MHkkoHddRuNpoYJdUddQ","Good","97","54","94","31","33"
"101557","7.0","LINCOLN PARK","Description here","60605.0","IL","USA","84.5 sq mi","45157","0.66","0.17","txNAtmaszhwfkNzSMuaj","Poor","68","69","63","73","20"
"101551","34.0","ARMOUR SQUARE","Description here","60616.0","IL","USA","85.9 sq mi","20327","0.63","0.01","fFNYjeVujodAhKxSGnEl","Average","69","83","65","1","43"
"101547","33.0","NEAR SOUTH SIDE","Description here","60616.0","IL","USA","32.5 sq mi","33071","0.71","0.06","IvORBnNNJdUtiNHkYTic","Poor","61","66","90","49","37"
"101545","3.0","UPTOWN","Description here","60613.0","VA","USA","95.3 sq mi","13505","0.91","0.02","QsKzwXkVpIqRtVSwTReR","Average","83","65","86","34","82"
"101537","39.0","KENWOOD","Description here","60653.0","VA","USA","60.6 sq mi","31763","0.89","0.33","tBChPTrIawwnaoQJvbjp","Average","70","57","94","75","98"
"101527","41.0","NORTH LAWNDALE","Description here","60624.0","OH","USA","1.4 sq mi","3781","0.5","0.29","VIzCbfhTlQkqGJVjeWCb","Good","88","91","99","87","16"
"101519","8.0","CHICAGO LAWN","Description here","60629.0","IL","USA","23.6 sq mi","1365","0.58","0.1","LYBenhipRPTWhHJurkpl","Good","88","69","50","43","25"
"101507","13.0","NORTH PARK","Description here","60625.0","IL","USA","37.1 sq mi","8598","0.79","0.13","jNWgheejfEVgXqrTDldU","Average","59","53","85","60","64"
"101471","6.0","LAKE VIEW","Description here","60657.0","MN","USA","64.7 sq mi","39773","0.99","0.07","oGXnRdRRKHcmFjYSIkxX","Good","98","53","82","20","35"
"101420","17.0","DUNNING","Description here","60634.0","TN","USA","45.9 sq mi","19951","0.76","0.28","utzGuuynZfZgEKFtqkXy","Good","56","52","84","98","98"
"101356","16.0","IRVING PARK","Description here","60618.0","IL","USA","26.4 sq mi","33055","0.54","0.25","qxdvDegxdHYjBojnurCY","Good","60","52","53","73","91"
"101283","16.0","IRVING PARK","Description here","60641.0","OK","USA","35.8 sq mi","7880","0.61","0.28","XCjYBQHPqxTypTvZyWeo","Average","51","74","99","25","68"
"101217","3.0","UPTOWN","Description here","60640.0","IL","USA","22.1 sq mi","45857","0.58","0.5","JIhKXGItVSFdigXWsUaI","Average","60","60","62","42","99"
"101199","43.0","GRAND BOULEVARD","Description here","60615.0","VA","USA","35.5 sq mi","41633","0.98","0.03","gXDRkNGDQxNjKaAOsskL","Good","53","68","55","97","89"
"101185","8.0","NEAR SOUTH SIDE","Description here","60616.0","IL","USA","80.4 sq mi","3956","0.74","0.38","HJvMVfOEUvMIdyvHchYb","Good","82","71","55","56","44"
"101090","39.0","KENWOOD","Description here","60653.0","VA","USA","77.5 sq mi","42804","0.68","0.13","leuoNXkIlbeyDlTDPUaG","Average","58","66","56","59","35"
"101043","27.0","EAST GARFIELD PARK","Description here","60612.0","IL","USA","26.0 sq mi","15433","0.59","0.39","MCmVakBrbZTABdYnkCGy","Poor","54","86","63","49","15"
"101039","8.0","NEAR NORTH SIDE","Description here","60624.0","OH","USA","87.7 sq mi","19086","0.88","0.44","uClVFnfmcTWWKUUSpjQS","Average","85","89","76","30","65"
"101032","40.0","WASHINGTON PARK","Description here","60615.0","VA","USA","32.2 sq mi","11374","0.87","0.37","pqSIskIQwQWoltGbijDR","Good","66","63","96","28","4"
"101030","36.0","OAKLAND","Description here","60653.0","VA","USA","5.3 sq mi","22242","0.58","0.02","cjzqhlVsXkNNCprZgrAy","Good","88","91","63","83","48"
"101013","30.0","ROGERS PARK","Description here","60645.0","IA","USA","37.8 sq mi","43311","0.69","0.36","DYqDggHqaJGZxpwFIfdc","Poor","70","75","58","27","60"
"100946","68.0","ENGLEWOOD","Description here","60621.0","FL","USA","62.9 sq mi","42519","0.71","0.2","NJZPQFTjLpGiZDrbYdRW","Average","73","54","66","88","84"
"100867","28.0","NEAR WEST SIDE","Description here","60612.0","IL","USA","33.5 sq mi","10496","0.95","0.14","SsuCxPZzEhuSGClWdQRi","Poor","52","99","89","5","39"
"100851","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","25.7 sq mi","11064","0.53","0.03","dPNWALvGrcIiilGiYQMt","Good","56","83","93","82","1"
"100729","28.0","NEAR WEST SIDE","Description here","60607.0","IL","USA","91.0 sq mi","40111","0.94","0.06","sBHYcstBBFHLKKeBbEIi","Good","70","96","75","44","33"
"100674","29.0","NORTH LAWNDALE","Description here","60624.0","OH","USA","61.2 sq mi","42715","0.75","0.1","oqywMLVJSqVzGWMSxuVw","Good","89","55","67","79","59"
"100637","6.0","LAKE VIEW","Description here","60613.0","VA","USA","84.8 sq mi","17058","0.57","0.03","QwpjFpjywnBcmOtGcRkq","Average","63","73","80","47","65"
"100572","71.0","AUBURN GRESHAM","Description here","60620.0","IL","USA","31.1 sq mi","20253","0.6","0.49","iBYQhzdzXwIowsmJvDTs","Poor","56","86","58","13","41"
"100533","68.0","ENGLEWOOD","Description here","60621.0","FL","USA","70.0 sq mi","22234","0.87","0.01","BTbxOKnXJgNbEImeZEoY","Good","67","98","80","34","96"
"100470","8.0","NEAR NORTH SIDE","Description here","60654.0","VA","USA","67.8 sq mi","14325","0.86","0.23","JHVUpZbvZcmFwYUUnVlJ","Good","65","60","71","95","91"
"100448","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","20.1 sq mi","43264","0.92","0.28","SvwIjQqDjiizxWvoqqDi","Good","54","72","63","28","14"
"100447","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","13.5 sq mi","5904","0.97","0.23","qrUsCVrUWIlaAlFnjAbb","Average","83","53","93","82","71"
"100433","5.0","WEST TOWN","Description here","60622.0","IL","USA","38.2 sq mi","6325","0.97","0.49","cWHJSNgvqqZNDMKVVnei","Average","94","51","80","73","79"
"100429","8.0","NEAR NORTH SIDE","Description here","60611.0","VA","USA","32.7 sq mi","40693","0.76","0.05","VsUiMdskYDataukYZcfw","Average","78","77","72","52","96"
"100397","35.0","DOUGLAS","Description here","60652.0","IL","USA","33.7 sq mi","2031","0.83","0.4","SOgjniwGTIgkzzQQvcFG","Poor","81","83","89","89","61"
"100396","70.0","ASHBURN","Description here","60620.0","IL","USA","56.6 sq mi","2556","0.84","0.5","YGbqQRzzMcsokVMEyPOw","Good","74","80","83","47","2"
"100393","65.0","WEST LAWN","Description here","60652.0","IL","USA","68.0 sq mi","6256","0.89","0.23","hGLywIzfmIMumOwxcebY","Poor","60","61","58","14","32"
"100372","66.0","CHICAGO LAWN","Description here","60629.0","IL","USA","16.9 sq mi","13537","0.69","0.02","SsjPuDYzSWuMnxvFcXad","Good","94","51","73","32","31"
"100346","21.0","AVONDALE","Description here","60618.0","IL","USA","81.3 sq mi","15551","0.89","0.36","sHdmJfkoXLcprLTKaBDV","Good","81","97","97","76","66"
