Data_Year,ID,Property_Name,Address,Energy_Rating,Property_Type,Floor_Area,Water_Use (kGal),Electricity_Use(kBtu),Natural_Gas_Use(kBtu),Total_GHG_Emissions(Metric Tons CO2e),GHG_Intensity(kg CO2e/sq ft),Latitude,Longitude,Location,Wards,Community_Area
2019,254349,1116 W ADAMS ST,1116 W ADAMS ST,2.0,Multifamily Housing,155000,3827.4,4160019.6,3074306.4,855.4,5.5,41.780464,-87.60531,"(41.780464, -87.60531)",26,29
2020,115022,Yesteryear Condominium Association,4211 4221 N PAULINA ST,3.5,Multifamily Housing,77680,5702.2,563034.6,3669300,282.8,3.6,41.95402,-87.662025,"(41.95402, -87.662025)",18,57
2020,254348,1000 South Clark,1000 S CLARK ST,2.5,Multifamily Housing,486780,8727.5,13965275.5,15161083.8,2984.8,6.7,41.86821,-87.627335,"(41.86821, -87.627335)",10,38
2020,254342,3110 Sheridan Condominiums,3110 N Sheridan Rd,1.0,Multifamily Housing,142000,6670.4,7474598.4,158737,1175,9.8,41.93917,-87.64565,"(41.93917, -87.64565)",25,57
2020,254345,Alden Princeton Rehab & Health Care Center,255 W 69th St,2.5,Senior Living Community,97394,9079.0,3487538.7,7761846.6,956.6,12,41.77391,-87.63872,"(41.77391, -87.63872)",32,66
2020,244550,2650 Lakeview Condominium Association,2650 N Lakeview Ave,2.0,Multifamily Housing,540000,9183.2,12636106.5,30639339.9,3599.5,7.6,41.930706,-87.640434,"(41.930706, -87.640434)",34,68
2020,174260,Uptown Bank Building,4753 N Broadway St,2.0,Office,101422,4696.7,3660990.9,9797273.8,1091.7,10.8,41.96874,-87.65917,"(41.96874, -87.65917)",39,31
2018,128321,Linden House of Chicago,2315  W LEMOYNE ST,2.5,Multifamily Housing,76497,3369,2169490.2,4164619.7,582.1,7.6,41.902252,-87.68448,"(41.902252, -87.68448)",11,25
2017,129652,Madison Throop Place,1247 1249 W MADISON ST,92,Multifamily Housing,156489,1439.7,2556731,4974766,737,4.7,41.874294,-87.65018,"(41.874294, -87.65018)",48,29
2020,254362,Fox Ford Lincoln Chicago,2501 N ELSTON AVE,3.0,Automobile Dealership,196958,2431.0,7167570.8,5845532.2,1429.1,9.8,41.91724,-87.6849,"(41.91724, -87.6849)",40,23
2021,256537,The Residences at the Eagle Building,3833 N Broadway,93,Multifamily Housing,229380,5605.3,3576721.1,2298137.4,632.9,3.7,41.951626,-87.65927,"(41.951626, -87.65927)",25,57
2020,164460,CICS Northtown Academy,3900 W Peterson Ave,4.0,K-12 School,150000,7101.9,1415969.8,6115099.9,545.8,4.4,42.006603,-87.66729,"(42.006603, -87.66729)",38,13
2020,254359,WhirlyBall,1825 W WEBSTER AVE,4.0,Other - Recreation,50297,4020.1,1235655.8,1491393.7,272.1,5.4,41.92706,-87.64633,"(41.92706, -87.64633)",34,68
2019,256532,1025 W Addison St,1025 W Addison St,1.0,Multifamily Housing,245793,286.8,8641224.4,16920501.2,23059.0,25.0,41.89336,-87.63899,"(41.89336, -87.63899)",25,57
2020,172078,Morgan Park United Methodist Church,11030 S Longwood Dr,0.0,Worship Facility,70625,2640.8,1622532.7,2228335.2,43525.8,33.3,41.693764,-87.67197,"(41.693764, -87.67197)",42,74
2018,112801,Sheridan Shores Condominium Association,5740  N SHERIDAN RD,1.0,Multifamily Housing,88000,3975,1714867.8,8243910.2,723.2,8.2,41.816807,-87.60777,"(41.816807, -87.60777)",16,76
2017,106122,344-358 W. Oakdale Ave.,344 358 W OAKDALE AVE,37,Multifamily Housing,108991,1475.1,1103919,9773573,723.2,6.6,41.93985,-87.65845,"(41.93985, -87.65845)",25,57
2016,129245,Millworks,2011 2023 W BELMONT AVE,52,Multifamily Housing,62664,5064.3,1154929.6,1489132.3,292,4.7,41.88712,-87.656815,"(41.88712, -87.656815)",20,16
2017,106125,5631-35 N Kenmore,5631 5635 N KENMORE AVE,66,Multifamily Housing,56439,86.8,757613,2961163,297.4,5.3,41.972683,-87.65495,"(41.972683, -87.65495)",16,76
2020,111959,Dickens Place Condominium Association,2100  N RACINE AVE,4.0,Multifamily Housing,87600,7152.3,884131.1,1988593.1,243.6,3.3,41.922012,-87.65462,"(41.922012, -87.65462)",34,68
2020,127068,Halsted Plaza,801- 831 W 119th St.,2.0,Strip Mall,176613,3866.7,1589551.8,1171486.8,310.3,5.2,41.94929,-87.64692,"(41.94929, -87.64692)",22,50
2017,160046,River Point 444,444 W Lake St,23,Office,1230973,3253.5,51912556,2074620.0,9598.4,7.8,41.889732,-87.63612,"(41.889732, -87.63612)",36,29
2020,165730,The Womens Treatment Center,140 N Ashland Ave,3.0,Residential Care Facility,104000,9569.7,5111219.5,8954323.2,1273.3,12.2,41.88446,-87.66694,"(41.88446, -87.66694)",46,29
2018,174206,The Ambassador Condominium Homeowners Association,1300  N STATE PKWY,1.0,Multifamily Housing,148466,2338,4792416.7,8788061.8,1264.1,8.5,41.90375,-87.63559,"(41.90375, -87.63559)",46,37
2020,105288,"Mireles Academy, Arnold -CPS",9000 S Exchange Ave,3.5,K-12 School,144246,9850.9,3135014.1,5988349.9,807.3,5.6,41.73179,-87.55268,"(41.73179, -87.55268)",47,42
2016,165722,Drake Hotel,140 E Walton Pl,24,Hotel,667000,2496.3,24267781.8,9166100.3,4959.9,7.4,41.900425,-87.62339,"(41.900425, -87.62339)",11,37
2020,132823,Bria of Forest Edge,8001 S Western Ave,1.0,Senior Living Community,85771,1098.1,5214252.7,12653500.1,1485.9,20.4,41.747852,-87.68245,"(41.747852, -87.68245)",30,69
2016,172495,1090,1601 N Harlem Ave,60,Retail Store,295510,3908.8,10406985.6,6467400.3,2261.7,7.7,41.792213,-87.59995,"(41.792213, -87.59995)",7,26
2020,235635,Hermitage on Huron Condominium Association,70 W Huron St,2.0,Multifamily Housing,310620,2873.8,6415726.3,14864663.2,1790.8,6.8,41.868633,-87.627304,"(41.868633, -87.627304)",11,37
2020,109613,Cook County Department of Corrections Campus,2700 S California Ave,43,Prison/Incarceration,5283746,3090.1,181413218.9,417475703,50507.1,11.1,41.843292,-87.69599,"(41.843292, -87.69599)",14,32
2016,244102,River City - 800 South Wells,800 S Wells St,15,Multifamily Housing,991722,7212.5,24537476.5,25936663.6,5900.4,5.9,41.871418,-87.634224,"(41.871418, -87.634224)",26,38
2020,127047,Wilson 669 North Michigan Avenue LLC,669 N Michigan Ave,1.0,Retail Store,148755,2235.8,6193339.6,1368429.5,1039.3,7,41.894463,-87.62372,"(41.894463, -87.62372)",36,37
2021,256570,900 West,904 W Washington Blvd,1.5,Multifamily Housing,68094,7960.9,2199091,2720951.8,458.6,6.7,41.86387,-87.64682,"(41.86387, -87.64682)",48,29
2020,160070,777 North Michigan Condo Association,777 N Michigan Ave,3.5,Multifamily Housing,443907,9212.5,8830941.9,18225823,2346.3,6,41.896408,-87.62385,"(41.896408, -87.62385)",11,37
2018,137292,Central Plaza Residential Home,321  N CENTRAL AVE,2.0,Residential Care Facility,70683,1252.9,2366286.8,10721400.2,963.1,13.6,41.880394,-87.75827,"(41.880394, -87.75827)",23,26
2020,256569,McCRORY SENIOR APARTMENTS,1659 W Washington Blvd,4.0,Multifamily Housing,62940,6129.1,1741566.7,1220891.4,336.7,5.3,41.880493,-87.6864,"(41.880493, -87.6864)",46,29
2020,254387,The Hensley,707 N WELLS ST,1.0,Multifamily Housing,109372,2174.9,2898470,5567383.8,748.1,8.3,41.89217,-87.63413,"(41.89217, -87.63413)",36,37
2020,174228,Roscoe Square - Chicago,3330 N Western Ave,4.0,Supermarket/Grocery Store,51298,3288.4,571099,3431968,271.4,5.3,41.779964,-87.61674,"(41.779964, -87.61674)",18,46
2020,254388,Eight O Five,805 N LA SALLE DR,1.5,Multifamily Housing,312646,5471.7,9216362,1418766.6,2122.3,7.9,41.975525,-87.69722,"(41.975525, -87.69722)",11,37
2017,175553,229-Senior Suites-Austin,335  N MENARD AVE,19,Senior Care Community,60000,8534.6,1783524,4292200,557.7,9.3,41.880394,-87.75827,"(41.880394, -87.75827)",23,26
2015,174221,025110 - Stony Island Plaza,1617 - 1754 E 95th St,55,Strip Mall,189931,4142.9,19132149,48000,3846,20.3,41.808865,-87.6267,"(41.808865, -87.6267)",37,48
2018,106112,Skiritai Bittersweet LLC,732  W BITTERSWEET PL,1.0,Multifamily Housing,54738,2696,2802173.2,3625884.1,658.8,12,41.95402,-87.662025,"(41.95402, -87.662025)",18,57
2020,127031,Jewel Osco,424 W DIVISION ST,4.0,Strip Mall,66570,1077.1,247308.4,7778502.9,38.6,0.4,41.90515,-87.639366,"(41.90515, -87.639366)",46,37
2017,106108,10 W ELM,2 10 W ELM ST,35,Multifamily Housing,176500,8705.0,1879545,5570462,643.4,3.6,41.90375,-87.63559,"(41.90375, -87.63559)",46,37
2016,175542,3260 North Lake Shore,3260  N LAKE SHORE DR,17,Multifamily Housing,277485,6698.5,3230863.7,14879460,1385.8,5,41.963963,-87.65181,"(41.963963, -87.65181)",25,57
2020,175545,NORTH CENTER 4000 CONDOMINIUM ASSOCIATION,4015 4027 N LINCOLN AVE,4.0,Multifamily Housing,90000,5825.7,1752679.5,2407509.2,401.4,5.4,41.868633,-87.627304,"(41.868633, -87.627304)",20,16
2020,120876,224 N Desplaines St,224 N Desplaines St,4.0,Office,77760,3627.1,2920293.5,977361,507.7,6.5,41.88651,-87.64428,"(41.88651, -87.64428)",36,29
2016,175185,Jeffery Building Inc.,1949 1959 E 71ST ST,88,Multifamily Housing,52193,5492.9,839665.9,3979887.9,366.6,7,41.769413,-87.609,"(41.769413, -87.609)",33,39
2017,175181,Cornerstone Apartments,652  E 50TH ST,38,Multifamily Housing,71864,7052.3,761647,2770024,288,4,41.802242,-87.603325,"(41.802242, -87.603325)",33,8
2020,167562,Lincoln Park HS -CPS,2016 N Orchard St,4.0,K-12 School,268845,7709.4,4279087,15316809.2,1481.4,5.5,41.886215,-87.6182,"(41.886215, -87.6182)",34,68
2016,101705,Algonquin #4,1607  E 50TH PL,35,Multifamily Housing,59310,2274.9,1073142.2,5501499.7,490,8.3,41.802242,-87.603325,"(41.802242, -87.603325)",33,8
2020,101707,111 E Wacker Dr,111 E Wacker Dr,2.0,Office,1219035,410.2,45974946.5,52872672.9,9983.6,8.8,41.88769,-87.623566,"(41.88769, -87.623566)",36,38
2020,101709,20 N Wacker Dr,20 N Wacker Dr,4.0,Office,1742899,2449.4,43512452.6,51714077.3,9537.7,5.5,41.882526,-87.63747,"(41.882526, -87.63747)",36,38
2020,238712,899 South Plymouth Court Condominium Association,899 S Plymouth Ct,1.5,Multifamily Housing,263800,8461.8,10341424.6,6049015.8,1935.3,7.3,41.87086,-87.628555,"(41.87086, -87.628555)",10,38
2020,100851,600 W Chicago,600 W Chicago,1.5,Office,2266502,4333.5,173736803.1,23432288.9,29598.9,13.8,41.8965,-87.64288,"(41.8965, -87.64288)",46,37
2020,176022,Gateway Centre,7451 7521 N CLARK ST,1.0,Retail Store,78136,3511.4,10636057.2,599697,1691.8,21.7,42.01809,-87.673645,"(42.01809, -87.673645)",5,10
2018,214742,The Whitney Condominium Association,1301 N DEARBORN ST,3.0,Multifamily Housing,229582,3871,4833759.9,13068736.6,1498.3,6.5,41.762592,-87.57232,"(41.762592, -87.57232)",11,37
2016,112834,Cambridge Commons Condo Association,5525 N WINTHROP AVE,57,Multifamily Housing,59000,3533.6,1435377.2,3505299.8,451.6,7.7,41.87118,-87.62812,"(41.87118, -87.62812)",18,31
2020,176020,Hyde Park Bank,1515 - 1531 E 53rd St,4.0,Office,158000,5230.1,1435100.8,8195688.2,659.3,4.2,41.79925,-87.58844,"(41.79925, -87.58844)",33,8
2020,251707,Herzl -CPS,3711 W Douglas Blvd,4.0,K-12 School,142911,2009.0,871313.2,7219060.2,519.4,3.6,41.862335,-87.71819,"(41.862335, -87.71819)",14,30
2020,159924,Twin Towers Apartments,1649 E 50th Pl,3.5,Multifamily Housing,235600,225.5,4411733.2,12874761.4,1372.4,6.3,41.883194,-87.628685,"(41.883194, -87.628685)",33,5
2020,100867,Rush University Medical Center,1653 W Congress Pkwy,2.0,Hospital (General Medical & Surgical),5863656,8899.4,456007414,325954996.6,102661,26.4,41.845505,-87.630554,"(41.845505, -87.630554)",46,29
2020,101715,The Franklin,227 W Monroe,4.0,Office,3135770,8692.2,140883398.3,514471.5,22014.9,7.4,41.88003,-87.63472,"(41.88003, -87.63472)",36,38
2020,101717,55 E Monroe,55 E Monroe St,4.0,Office,2144478,1214.1,88292385.4,755307.7,15558.4,9.3,41.880177,-87.62564,"(41.880177, -87.62564)",36,38
2020,101718,Three First National Plaza,70 W Madison St,4.0,Office,1636819,6062.7,66300331.7,312624.7,10364.1,6.5,41.882298,-87.630196,"(41.882298, -87.630196)",36,38
2020,176015,Wentworth Condo Association,2734 S WENTWORTH AVE,3.5,Multifamily Housing,93983,231.8,2067266,1691668.9,412.5,6.4,41.845505,-87.630554,"(41.845505, -87.630554)",48,35
2017,101710,Algonquin #1,1605  E 50TH ST,81,Multifamily Housing,59310,800.1,2222287,5437087,699.7,11.8,41.895477,-87.660355,"(41.895477, -87.660355)",33,8
2020,251701,UIC College Prep Charter School,1231 S Damen Ave,4.0,K-12 School,83646,8342.3,1254002.1,2826329.9,345.8,4.1,41.865227,-87.6759,"(41.865227, -87.6759)",23,29
2020,101713,Aon Center,200 E Randolph St,4.0,Office,3457865,7494.0,88649320.1,74788659.9,20741.2,6.5,41.885292,-87.62152,"(41.885292, -87.62152)",36,38
2020,118140,Jetro Restaurant Depot,1030 W DIVISION ST,1.0,Wholesale Club/Supercenter,151161,5781.0,10519924.9,8705550,2104.2,13.9,41.90475,-87.654335,"(41.90475, -87.654335)",46,37
2020,181840,Bennett Brothers Building (Hartman Building),30 32 E ADAMS ST,63,Office,175200,6825.9,7248292.4,5453506.9,1131.2,6.5,41.87954,-87.62649,"(41.87954, -87.62649)",36,38
2020,136830,Symphony of Bronzeville,3400 3428 S INDIANA AVE,1.0,Senior Living Community,99590,8108.4,5070722.7,11751100.5,1415.5,19.4,41.845505,-87.630554,"(41.845505, -87.630554)",48,35
2020,121774,"Home Depot, #1912 North Ave",1232 W North Ave,3.5,Retail Store,167560,8482.4,7892266.7,9275053.5,1724.4,10.3,41.845505,-87.630554,"(41.845505, -87.630554)",11,25
2020,256124,Prajakta Meharunkar,1515 W Webster Avenue,3.5,Office,306376,9392.4,7865495.7,6644340.8,1556.2,7.2,41.922195,-87.649605,"(41.922195, -87.649605)",34,68
2018,175198,Gunnison Street Lofts Condo Assoc,4840  N BROADWAY,3.0,Multifamily Housing,58000,3640,796302.8,2964822.3,290,5,41.870132,-87.70168,"(41.870132, -87.70168)",18,31
2020,158630,Erie Centre Condo,375 425 W Erie St,4.0,Multifamily Housing,220908,5988.2,5640278,1297582.2,949.2,4.6,41.893692,-87.63934,"(41.893692, -87.63934)",36,37
2017,131155,217 N. Jefferson,217 221 N JEFFERSON ST,54,Office,58044,6111.4,6433094,234003,1201.9,20.7,41.883213,-87.643364,"(41.883213, -87.643364)",36,29
2017,106159,Mark Twain: MTA,101 113 W DIVISION ST,78,Multifamily Housing,156678,5269.6,5611880,5273537,1317.7,8.4,41.906868,-87.73218,"(41.906868, -87.73218)",46,37
2020,157767,"Roosevelt HS, Theodore -CPS",3436 W Wilson Ave,4.0,K-12 School,319900,8669.1,4139543,14540379.1,1418.4,4.4,41.96501,-87.714516,"(41.96501, -87.714516)",20,14
2020,121761,"Home Depot, #1903 Brickyard",2555 N Normandy Ave,4.0,Retail Store,165647,4755.6,6074038.6,7214982.3,1331.2,8,41.926697,-87.79203,"(41.926697, -87.79203)",7,18
2020,174294,O.P.LLC/Orleans Plaza,351 W Hubbard St,3.5,Office,191155,5001.3,9666738.4,7434703.7,1903.6,10,41.889893,-87.63757,"(41.889893, -87.63757)",36,37
2020,121355,Mercedes Benz of Chicago,1520 W North Ave,1.0,Automobile Dealership,54800,7383.1,5355489.5,6023999.6,835.8,17.9,41.91069,-87.665985,"(41.91069, -87.665985)",40,25
2020,251732,Eberhart Elementary -CPS,3400 W 65th Place,4.0,K-12 School,164398,8541.8,3393224.2,6578159.9,879,5.3,41.77475,-87.70858,"(41.77475, -87.70858)",6,64
2020,101744,One North Wacker,1 N Wacker Dr,4.0,Office,1684690,651.9,70708209.8,3884902.5,12683.2,7.9,41.8823,-87.636055,"(41.8823, -87.636055)",36,38
2020,156854,Delaware Place Private Residences,875 N DEARBORN ST,1.0,Multifamily Housing,217055,4272.9,8288727.3,3984675.9,1505.3,10.1,41.898876,-87.629364,"(41.898876, -87.629364)",11,37
2020,101760,Leo Burnett Building,35 W Wacker Dr,4.0,Office,1398335,2131.9,59041037.3,6698745.4,9225,6.6,41.88642,-87.62903,"(41.88642, -87.62903)",36,38
2018,113726,227-237 E Delaware Place,227 239 E DELAWARE PL,4.0,Multifamily Housing,197400,2484,2328642.2,12019077,1025.8,5.2,41.895794,-87.62248,"(41.895794, -87.62248)",11,37
2020,100429,The John Hancock Center,875 N Michigan Ave,2.5,Mixed Use Property,2620946,7389.5,142425511.3,2698630.5,22228.2,9.7,41.898804,-87.62298,"(41.898804, -87.62298)",11,37
2020,251741,Robert Healy Elementary -CPS,3010 S Parnell Ave,3.0,K-12 School,114704,714.6,2097691.2,7300290.3,715.1,6.2,41.83942,-87.64076,"(41.83942, -87.64076)",48,58
2020,251742,Eric Solorio HS -CPS,5410 S St Louis Ave,3.5,K-12 School,213710,4081.2,6525112.8,5990859.6,1336.6,6.3,41.794937,-87.710976,"(41.794937, -87.710976)",8,61
2020,221086,1500 Lakeshore Drive Building Corp.,1500 N Lakeshore Dr,4.0,Multifamily Housing,303734,2337.4,5806200.4,17774832.5,1850.3,6.4,41.90981,-87.62675,"(41.90981, -87.62675)",34,37
2016,101751,7500 SSD LLC,7500  S SOUTH SHORE DR,7,Multifamily Housing,50000,3119.9,419734,6617535.7,428.9,8.6,41.779964,-87.61674,"(41.779964, -87.61674)",33,39
2020,251748,Gage Park HS -CPS,5600 S Rockwell St,4.0,K-12 School,220851,7052.4,2443750.6,12007640,1019.2,4.6,41.791862,-87.68891,"(41.791862, -87.68891)",3,61
2018,103933,3161 Cambridge,3161  N CAMBRIDGE AVE,4.0,Multifamily Housing,50825,2392,657393.5,3451771.9,292.7,5.8,41.93985,-87.65845,"(41.93985, -87.65845)",25,57
2020,101755,Harris Bank Building,115 S LaSalle St,3.5,Office,1526102,8852.7,62158178.6,85619806.5,14248.7,9.3,41.970306,-87.65058,"(41.970306, -87.65058)",36,38
2018,175120,Polish Roman Catholic Union of America,984 N MILWAUKEE AVE,3.0,Museum,52400,37,1318309.5,2006673.6,325.9,6.2,41.899406,-87.66143,"(41.899406, -87.66143)",46,25
2020,101756,Cook County Building,118 N Clark St,3.5,Office,638592,758.9,31463456.1,30530798.1,6532.1,10.2,41.808865,-87.6267,"(41.808865, -87.6267)",36,38
2020,101757,IL0000FC - Chicago Federal Ctr,219 S Dearborn,4.0,Mixed Use Property,3176860,667.4,83287237.6,101934238.4,18412.8,5.8,41.86842,-87.62414,"(41.86842, -87.62414)",36,38
2020,251746,NortHigh School ide College Prep HS -CPS,5501 N Kedzie Ave,2.0,K-12 School,222600,7826.0,9624779.2,14872919.9,2292.1,10.3,41.889732,-87.63612,"(41.889732, -87.63612)",24,13
2017,111536,(IL587) - 2335 N. Commonwealth,2333 2341 N COMMONWEALTH AVE,69,Multifamily Housing,88788,1550.4,151425,9273706,520.6,5.9,41.922012,-87.65462,"(41.922012, -87.65462)",34,68
2020,239630,Plaza 440 Private Residences,440 N Wabash Ave,2.5,Multifamily Housing,609271,5368.5,12942610,32388589.5,3740.3,7.9,41.921024,-87.691376,"(41.921024, -87.691376)",36,37
2020,176010,"Friedman Properties, Ltd",420 N Wabash Ave,2.5,Office,102450,6118.4,7366053.7,3005599.9,1309.3,12.8,41.889698,-87.62666,"(41.889698, -87.62666)",36,37
2020,238787,840 Lake Shore Condominium Association,840 N Lake Shore Dr,1.0,Multifamily Housing,351093,8578.4,12102937,13637999.8,2613.3,9.4,41.897896,-87.618286,"(41.897896, -87.618286)",11,37
2020,251718,Mcpherson Elementary -CPS,4728 N Wolcott Ave,4.0,K-12 School,155337,2084.4,2903905.6,6602029.9,803.9,5.2,41.789566,-87.58709,"(41.789566, -87.58709)",18,6
2020,251719,Falconer Elementary -CPS,3020 N Lamon Ave,3.5,K-12 School,165513,183.2,3685830.9,7887440,994.2,6,41.935604,-87.74995,"(41.935604, -87.74995)",17,19
2020,229823,5040-60 N Marine Dr,5040-5060 N Marine,2.5,Multifamily Housing,252794,4888.2,4065273.6,14996631.5,1431,6.1,41.87373,-87.62548,"(41.87373, -87.62548)",16,31
2020,101727,Citigroup Center,500 W Madison St,2.5,Office,1855810,7598.7,92248339.8,2603340.6,14397.1,7.8,41.882397,-87.64048,"(41.882397, -87.64048)",36,29
2020,251714,Lloyd Elementary -CPS,2103 N Lamon Ave,2.5,K-12 School,150436,3583.1,4506708.5,7731610.1,1114,7.4,41.92266,-87.693275,"(41.92266, -87.693275)",44,19
2017,175157,The Student Life Center at East-West University,829 S WABASH AVE,98,Multifamily Housing,270321,1843.9,6680297,8588758,1691.3,6.3,41.868633,-87.627304,"(41.868633, -87.627304)",10,38
2020,251715,National Teachers Academy -CPS,55 W Cermak Rd,1.0,K-12 School,156400,4007.5,8248185.1,6905719.6,1654.1,10.6,41.809326,-87.59248,"(41.809326, -87.59248)",9,34
2020,251716,"Pullman Elementary, George M -CPS",11311 S Forrestville Ave,2.5,K-12 School,80075,7904.8,1405712.5,6215980.2,549.5,6.9,41.975525,-87.69722,"(41.975525, -87.69722)",43,47
2020,101720,131 S Dearborn 3,131 S Dearborn,4.0,Financial Office,272235,8347.7,7498484,2520118.0,1170.3,4.3,41.87981,-87.62855,"(41.87981, -87.62855)",36,38
2020,251717,Hancock College Prep HS -CPS,4034 W 56th St,4.0,K-12 School,169086,3555.1,3432672.2,6129999.8,861.3,5.1,41.94662,-87.70269,"(41.94662, -87.70269)",15,60
2020,251710,Clark Academic Prep HS -CPS,5101 W Harrison St,2.0,K-12 School,150700,2906.3,10239933.5,595620,1629.8,10.8,41.872482,-87.75267,"(41.872482, -87.75267)",7,26
2020,101722,500 W Monroe,500 W Monroe,1.0,Office,1554884,6151.5,98139027.4,6006744.1,15316.5,13.3,41.880608,-87.63978,"(41.880608, -87.63978)",36,29
2020,156891,737 North Michigan Avenue Investors LLC,737 N Michigan Ave,48,Mixed Use Property,1217060,6257.8,67704152,1624163.4,10566.5,10,41.972084,-87.70235,"(41.972084, -87.70235)",11,37
2015,251713,NearNorthHS-CPS,1450 N. Larabee,37,K-12 School,153200,1993.2,3581464,7409478.1,720,4.7,41.907944,-87.64334,"(41.907944, -87.64334)",46,37
2017,156871,850 N Lakeshore Dr,850 858 N LAKESHORE DR,10,Multifamily Housing,250225,6486.7,7845416,8865121,1921.4,7.7,41.89818,-87.61803,"(41.89818, -87.61803)",11,37
2020,156874,Warren Barr Gold Coast,66 W Oak St,1.0,Senior Living Community,152570,8420.1,7565499.8,18947642.8,2187.1,16.2,41.900726,-87.63097,"(41.900726, -87.63097)",11,37
2020,113706,Streeterville Center,233  E ERIE ST,2.5,Multifamily Housing,240000,4957.1,6820257.4,7390788.1,1457,6.1,41.895794,-87.62248,"(41.895794, -87.62248)",11,37
2020,101736,Hyatt Center,71 S Wacker Dr,3.5,Office,1797097,694.3,93096764.4,755156.1,14569.7,8.6,41.880997,-87.63604,"(41.880997, -87.63604)",36,38
2020,101738,300 E Randolph,300 E Randolph,3.5,Office,2286697,3585.3,144238480.8,728377.1,24654.6,11.1,41.884846,-87.619896,"(41.884846, -87.619896)",36,38
2020,101739,One South Dearborn,1 S Dearborn,4.0,Office,1048763,2790.2,38710554.2,6756014.0,6041.5,6.4,41.881653,-87.628845,"(41.881653, -87.628845)",36,38
