L_ID,L_Name,Description,L_Type,Zip,State,Country,L_Address,Latitude,Longitude,Location,Elevation,Region,Population,Safe_Index,Environment_Index,Development_Index,Geo_Data
"1114","8500 W Bryn Mawr Ave","Commercial district","Commercial","Ave","IL","USA","8500 W Bryn Mawr Ave","41.98245","-87.84101","(41.98245, -87.84101)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.84101 41.98245)"
"","","","","","","","","","","","","","","","","",""
"1450","333 S Ashland Ave","Commercial district","Commercial","Ave","IL","USA","333 S Ashland Ave","41.868633","-87.627304","(41.868633, -87.627304)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.627304 41.868633)"
"1071","1353 & 1357 S Blue Island Ave","Industrial zone","Industrial","Ave","IL","USA","1353 & 1357 S Blue Island Ave","41.864185","-87.65573","(41.864185, -87.65573)","180","South","30000","75","High","Developing","POINT(-87.65573 41.864185)"
"1496","660  W WRIGHTWOOD AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","660  W WRIGHTWOOD AVE","41.922012","-87.65462","(41.922012, -87.65462)","180","West","30000","75","Low","Advanced","POINT(-87.65462 41.922012)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1132","2350 N Lincoln Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","2350 N Lincoln Ave","41.873993","-87.65168","(41.873993, -87.65168)","180","West","30000","75","Moderate","Mature","POINT(-87.65168 41.873993)"
"1434","3161  N CAMBRIDGE AVE","Commercial district","Commercial","AVE","IL","USA","3161  N CAMBRIDGE AVE","41.93985","-87.65845","(41.93985, -87.65845)","180","Northeast","30000","75","High","Developing","POINT(-87.65845 41.93985)"
"1461","2108  S PRINCETON AVE","Residential area","Residential","AVE","IL","USA","2108  S PRINCETON AVE","41.845505","-87.630554","(41.845505, -87.630554)","180","Midwest","30000","75","High","Developing","POINT(-87.630554 41.845505)"
"1158","624 S Michigan Ave","Commercial district","Commercial","Ave","IL","USA","624 S Michigan Ave","41.947426","-87.642685","(41.947426, -87.642685)","180","Northeast","30000","75","High","Developing","POINT(-87.642685 41.947426)"
"1337","521 541 W WELLINGTON AVE","Residential area","Residential","AVE","IL","USA","521 541 W WELLINGTON AVE","41.88321","-87.64337","(41.88321, -87.64337)","180","Midwest","30000","75","Low","Advanced","POINT(-87.64337 41.88321)"
"1206","2333 W Saint Paul Ave","Commercial district","Commercial","Ave","IL","USA","2333 W Saint Paul Ave","41.913387","-87.68625","(41.913387, -87.68625)","180","Northeast","30000","75","High","Developing","POINT(-87.68625 41.913387)"
"1418","111 W Polk St","Commercial district","Commercial","St","IL","USA","111 W Polk St","41.86842","-87.62414","(41.86842, -87.62414)","180","Northeast","30000","75","Low","Advanced","POINT(-87.62414 41.86842)"
"","","","","","","","","","","","","","","","","",""
"1280","3400 N Lake Shore Dr","Mixed-use neighborhood","Mixed","Dr","IL","USA","3400 N Lake Shore Dr","41.939857","-87.65846","(41.939857, -87.65846)","180","West","30000","75","Low","Advanced","POINT(-87.65846 41.939857)"
"","","","","","","","","","","","","","","","","",""
"1406","4655 W Berteau Ave","Commercial district","Commercial","Ave","IL","USA","4655 W Berteau Ave","41.94617","-87.746544","(41.94617, -87.746544)","180","Northeast","30000","75","Low","Advanced","POINT(-87.746544 41.94617)"
"1432","3900  W BRYN MAWR AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","3900  W BRYN MAWR AVE","41.780464","-87.60531","(41.780464, -87.60531)","180","West","30000","75","Moderate","Mature","POINT(-87.60531 41.780464)"
"1418","111 W Polk St","Commercial district","Commercial","St","IL","USA","111 W Polk St","41.86842","-87.62414","(41.86842, -87.62414)","180","Northeast","30000","75","Low","Advanced","POINT(-87.62414 41.86842)"
"1335","400 W Erie St","Industrial zone","Industrial","St","IL","USA","400 W Erie St","41.89158","-87.63784","(41.89158, -87.63784)","180","South","30000","75","High","Developing","POINT(-87.63784 41.89158)"
"1386","5235 N Ravenswood Ave","Commercial district","Commercial","Ave","IL","USA","5235 N Ravenswood Ave","41.972645","-87.66491","(41.972645, -87.66491)","180","Northeast","30000","75","High","Developing","POINT(-87.66491 41.972645)"
"1335","400 W Erie St","Industrial zone","Industrial","St","IL","USA","400 W Erie St","41.89158","-87.63784","(41.89158, -87.63784)","180","South","30000","75","High","Developing","POINT(-87.63784 41.89158)"
"","","","","","","","","","","","","","","","","",""
"1386","5235 N Ravenswood Ave","Commercial district","Commercial","Ave","IL","USA","5235 N Ravenswood Ave","41.972645","-87.66491","(41.972645, -87.66491)","180","Northeast","30000","75","High","Developing","POINT(-87.66491 41.972645)"
"1432","3900  W BRYN MAWR AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","3900  W BRYN MAWR AVE","41.780464","-87.60531","(41.780464, -87.60531)","180","West","30000","75","Moderate","Mature","POINT(-87.60531 41.780464)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1141","644 N Lakeshore Dr","Residential area","Residential","Dr","IL","USA","644 N Lakeshore Dr","41.90578","-87.66365","(41.90578, -87.66365)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.66365 41.90578)"
"1165","1119 N Cleveland Ave","Residential area","Residential","Ave","IL","USA","1119 N Cleveland Ave","41.976578","-87.6701","(41.976578, -87.6701)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.6701 41.976578)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1401","18 28 S Michigan Ave","Residential area","Residential","Ave","IL","USA","18 28 S Michigan Ave","41.76739","-87.56693","(41.76739, -87.56693)","180","Midwest","30000","75","High","Developing","POINT(-87.56693 41.76739)"
"","","","","","","","","","","","","","","","","",""
"1414","1728 N Damen Ave","Commercial district","Commercial","Ave","IL","USA","1728 N Damen Ave","41.913174","-87.67767","(41.913174, -87.67767)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.67767 41.913174)"
"","","","","","","","","","","","","","","","","",""
"1320","35 W 33rd Street","Mixed-use neighborhood","Mixed","Street","IL","USA","35 W 33rd Street","41.842323","-87.62715","(41.842323, -87.62715)","180","West","30000","75","High","Developing","POINT(-87.62715 41.842323)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1338","925 W HURON ST","Commercial district","Commercial","ST","IL","USA","925 W HURON ST","41.89983","-87.65764","(41.89983, -87.65764)","180","Northeast","30000","75","High","Developing","POINT(-87.65764 41.89983)"
"1409","4532 4542 S DREXEL BLVD","Residential area","Residential","BLVD","IL","USA","4532 4542 S DREXEL BLVD","41.72019","-87.656715","(41.72019, -87.656715)","180","Midwest","30000","75","Low","Advanced","POINT(-87.656715 41.72019)"
"","","","","","","","","","","","","","","","","",""
"1372","3946 N Ravenswood Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","3946 N Ravenswood Ave","41.954308","-87.6618","(41.954308, -87.6618)","180","West","30000","75","Moderate","Mature","POINT(-87.6618 41.954308)"
"1123","3041 S Michigan Ave","Industrial zone","Industrial","Ave","IL","USA","3041 S Michigan Ave","41.84617","-87.627815","(41.84617, -87.627815)","180","South","30000","75","Moderate","Mature","POINT(-87.627815 41.84617)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1182","101 113 W DIVISION ST","Commercial district","Commercial","ST","IL","USA","101 113 W DIVISION ST","41.906868","-87.73218","(41.906868, -87.73218)","180","Northeast","30000","75","High","Developing","POINT(-87.73218 41.906868)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1372","3946 N Ravenswood Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","3946 N Ravenswood Ave","41.954308","-87.6618","(41.954308, -87.6618)","180","West","30000","75","Moderate","Mature","POINT(-87.6618 41.954308)"
"1123","3041 S Michigan Ave","Industrial zone","Industrial","Ave","IL","USA","3041 S Michigan Ave","41.84617","-87.627815","(41.84617, -87.627815)","180","South","30000","75","Moderate","Mature","POINT(-87.627815 41.84617)"
"1386","5235 N Ravenswood Ave","Commercial district","Commercial","Ave","IL","USA","5235 N Ravenswood Ave","41.972645","-87.66491","(41.972645, -87.66491)","180","Northeast","30000","75","High","Developing","POINT(-87.66491 41.972645)"
"","","","","","","","","","","","","","","","","",""
"1280","3400 N Lake Shore Dr","Mixed-use neighborhood","Mixed","Dr","IL","USA","3400 N Lake Shore Dr","41.939857","-87.65846","(41.939857, -87.65846)","180","West","30000","75","Low","Advanced","POINT(-87.65846 41.939857)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1405","2901 S Michigan Ave","Residential area","Residential","Ave","IL","USA","2901 S Michigan Ave","41.879112","-87.646515","(41.879112, -87.646515)","180","Midwest","30000","75","Moderate","Mature","POINT(-87.646515 41.879112)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1461","2108  S PRINCETON AVE","Residential area","Residential","AVE","IL","USA","2108  S PRINCETON AVE","41.845505","-87.630554","(41.845505, -87.630554)","180","Midwest","30000","75","High","Developing","POINT(-87.630554 41.845505)"
"1490","6045  W GRAND AVE","Commercial district","Commercial","AVE","IL","USA","6045  W GRAND AVE","41.920395","-87.756165","(41.920395, -87.756165)","180","Northeast","30000","75","Low","Advanced","POINT(-87.756165 41.920395)"
"1452","3905-29 N. Western Ave.","Mixed-use neighborhood","Mixed","Ave.","IL","USA","3905-29 N. Western Ave.","41.88425","-87.63245","(41.88425, -87.63245)","180","West","30000","75","High","Developing","POINT(-87.63245 41.88425)"
"1100","5700 North Harlem Avenue","Mixed-use neighborhood","Mixed","Avenue","IL","USA","5700 North Harlem Avenue","41.999924","-87.81741","(41.999924, -87.81741)","180","West","30000","75","Low","Advanced","POINT(-87.81741 41.999924)"
"1452","3905-29 N. Western Ave.","Mixed-use neighborhood","Mixed","Ave.","IL","USA","3905-29 N. Western Ave.","41.88425","-87.63245","(41.88425, -87.63245)","180","West","30000","75","High","Developing","POINT(-87.63245 41.88425)"
"1452","3905-29 N. Western Ave.","Mixed-use neighborhood","Mixed","Ave.","IL","USA","3905-29 N. Western Ave.","41.88425","-87.63245","(41.88425, -87.63245)","180","West","30000","75","High","Developing","POINT(-87.63245 41.88425)"
"1452","3905-29 N. Western Ave.","Mixed-use neighborhood","Mixed","Ave.","IL","USA","3905-29 N. Western Ave.","41.88425","-87.63245","(41.88425, -87.63245)","180","West","30000","75","High","Developing","POINT(-87.63245 41.88425)"
"","","","","","","","","","","","","","","","","",""
"1236","1125 W Loyola Ave","Mixed-use neighborhood","Mixed","Ave","IL","USA","1125 W Loyola Ave","41.939693","-87.66901","(41.939693, -87.66901)","180","West","30000","75","High","Developing","POINT(-87.66901 41.939693)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1316","5645 W Addison St","Mixed-use neighborhood","Mixed","St","IL","USA","5645 W Addison St","41.87827","-87.64809","(41.87827, -87.64809)","180","West","30000","75","Low","Advanced","POINT(-87.64809 41.87827)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"1035","1430 1440 S MICHIGAN AVE","Industrial zone","Industrial","AVE","IL","USA","1430 1440 S MICHIGAN AVE","41.759693","-87.67628","(41.759693, -87.67628)","180","South","30000","75","High","Developing","POINT(-87.67628 41.759693)"
"1295","4200 W Diversey Ave","Industrial zone","Industrial","Ave","IL","USA","4200 W Diversey Ave","41.9204","-87.7562","(41.9204, -87.7562)","180","South","30000","75","Low","Advanced","POINT(-87.7562 41.9204)"
"1452","3905-29 N. Western Ave.","Mixed-use neighborhood","Mixed","Ave.","IL","USA","3905-29 N. Western Ave.","41.88425","-87.63245","(41.88425, -87.63245)","180","West","30000","75","High","Developing","POINT(-87.63245 41.88425)"
"","","","","","","","","","","","","","","","","",""
"1452","3905-29 N. Western Ave.","Mixed-use neighborhood","Mixed","Ave.","IL","USA","3905-29 N. Western Ave.","41.88425","-87.63245","(41.88425, -87.63245)","180","West","30000","75","High","Developing","POINT(-87.63245 41.88425)"
"1452","3905-29 N. Western Ave.","Mixed-use neighborhood","Mixed","Ave.","IL","USA","3905-29 N. Western Ave.","41.88425","-87.63245","(41.88425, -87.63245)","180","West","30000","75","High","Developing","POINT(-87.63245 41.88425)"
"1343","532 536 W STRATFORD PL","Industrial zone","Industrial","PL","IL","USA","532 536 W STRATFORD PL","41.94662","-87.70269","(41.94662, -87.70269)","180","South","30000","75","Low","Advanced","POINT(-87.70269 41.94662)"
"1337","521 541 W WELLINGTON AVE","Residential area","Residential","AVE","IL","USA","521 541 W WELLINGTON AVE","41.88321","-87.64337","(41.88321, -87.64337)","180","Midwest","30000","75","Low","Advanced","POINT(-87.64337 41.88321)"
"","","","","","","","","","","","","","","","","",""
"1361","255 W 69th St","Residential area","Residential","St","IL","USA","255 W 69th St","41.77391","-87.63872","(41.77391, -87.63872)","180","Midwest","30000","75","Low","Advanced","POINT(-87.63872 41.77391)"
"1397","7030 S Ashland Ave","Residential area","Residential","Ave","IL","USA","7030 S Ashland Ave","41.765472","-87.66448","(41.765472, -87.66448)","180","Midwest","30000","75","Low","Advanced","POINT(-87.66448 41.765472)"
"","","","","","","","","","","","","","","","","",""
"1432","3900  W BRYN MAWR AVE","Mixed-use neighborhood","Mixed","AVE","IL","USA","3900  W BRYN MAWR AVE","41.780464","-87.60531","(41.780464, -87.60531)","180","West","30000","75","Moderate","Mature","POINT(-87.60531 41.780464)"
"","","","","","","","","","","","","","","","","",""
"1211","1825 W WEBSTER AVE","Industrial zone","Industrial","AVE","IL","USA","1825 W WEBSTER AVE","41.92706","-87.64633","(41.92706, -87.64633)","180","South","30000","75","Low","Advanced","POINT(-87.64633 41.92706)"
"1042","2501 N ELSTON AVE","Commercial district","Commercial","AVE","IL","USA","2501 N ELSTON AVE","41.91724","-87.6849","(41.91724, -87.6849)","180","Northeast","30000","75","Moderate","Mature","POINT(-87.6849 41.91724)"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
