ID,Community_ID,S_Name,S_Type,P_Name,S_Address,Contact,Office_Hour,Capacity,Specialties,Insurance_Type,Is_Emergency,Wait_Time,Patient_Rating,Qualification,Website
"2568","34.0","tbWUXZlYEcYTobAXANun","Recreation","LFHtIEXiYjkJEsU","6786 XGiPUaawFySYIIX St.","+1-542-468-6629","Mon-Fri Closed, Sat 6AM - 9PM, Sun Closed","5","aoLvgpEIIQVlLlUASFpBiSMFNKfvuE","No","No","28 minutes","7","Not Accredited","http://ownczwnc.com"
"2595","68.0","cuxOBwpevYgWcHeIpopa","Education","FKXoksBKKtuVWGZ","3773 ZhirGOCNqgArbvN St.","+1-536-274-3933","Mon-Fri Closed, Sat 8AM - 11PM, Sun Closed","100","hEmMahaZnIqskTYUFoxxaqqAGhKlOw","No","Yes","90 minutes","7","Accredited","http://xuaklfja.com"
"2504","45.0","YKeVhSQljVtOmAICEMzE","Social","jTsHQvScINEJWuS","9340 JqKWjuPVNTiVIHr St.","+1-752-973-2203","Mon-Fri Closed, Sat Closed, Sun 8AM - 6PM","63","vxxItwMxePARojSKCZwxEQdJjAIJgk","Yes","Yes","31 minutes","6","Not Accredited","http://pasqanmj.com"
"2241","26.0","wtFHtFkCqSulcAHpaVFZ","Education","QFVmjxjiJBHJJir","2880 LWwcIpVMafeXnXZ St.","+1-217-708-5854","Mon-Fri 7AM - 6PM, Sat 7AM - 6PM, Sun Closed","38","sDJGISkvnIeMkhEjHRAtfSvgrAQiGh","No","Yes","87 minutes","6","Accredited","http://ezsfca.com"
"2583","27.0","LxttjlKBdcxCnBykMzPq","Recreation","gpzoXnoYPvNsYpX","9613 VINknSHPQEJVOKg St.","+1-609-449-7172","Mon-Fri 6AM - 6PM, Sat 6AM - 6PM, Sun 6AM - 6PM","73","SrUKHcipKSRilQZmQcEWadIxoyzAeA","Yes","Yes","77 minutes","5","Accredited","http://lfyfkpp.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2389","2.0","TvTbcAGdnYeITCRNnFHt","Social","kilrcZvyCxSmAmH","3823 VjmpYfHFWnFXuKV St.","+1-397-268-3497","Mon-Fri 9AM - 5PM, Sat Closed, Sun 9AM - 5PM","18","UpaQcKgdroVSjwEqCPajKOrCKhRPUy","No","Yes","70 minutes","9","Accredited","http://aadkbrk.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2599","5.0","uARbfwUnzUyLhulREBbN","Recreation","mGqsRRyvIIiJFvq","1377 QxkMmjIvmsdqUDI St.","+1-898-726-6294","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","55","LqVAcQrtMvxhZFXxFHDNaljXGvEOKh","No","Yes","66 minutes","7","Accredited","http://epcwv.com"
"2594","71.0","ayxdUZqphyqTirIuUPsc","Social","qIhZBLWOgicwyTn","9630 endLQBVDXSiTAZk St.","+1-778-425-1633","Mon-Fri 6AM - 5PM, Sat 6AM - 5PM, Sun 6AM - 5PM","8","duaTkxPBRfqCquFxaVmhzleLRlMmqB","No","No","18 minutes","7","Accredited","http://uhgmbo.com"
"2601","35.0","bMDBPINryHLwJwKigrvS","Education","oIjgsyaAPwTblDv","251 VrwLnffyZCaxUHb St.","+1-568-483-9743","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","85","eCBgOBcaFsIOwZQlZaECzRGWvUhbRX","Yes","No","24 minutes","8","Accredited","http://uhjqloznh.com"
"2495","31.0","KCHZQCSnxuJgrAcQazsn","Social","yBCVjeeGZuHVJWV","9515 HUrUseWAPsNLckB St.","+1-294-788-3515","Mon-Fri 7AM - 11PM, Sat Closed, Sun Closed","86","ZHgJFkiRMXDSrqsfnyKhBdhmgXOUcb","No","No","32 minutes","8","Accredited","http://leiddsf.com"
"2580","43.0","jMyOKAptcDxLpYvDYChG","Recreation","fstmvondSFLSBfa","1884 IlpChKFXoXYSiKb St.","+1-264-937-9429","Mon-Fri Closed, Sat Closed, Sun Closed","55","MFjCMUtRQilFrXJJDSMfsbOjzMrdsV","Yes","Yes","36 minutes","3","Accredited","http://sbdog.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2461","77.0","MGduOPHyZorrWgHKnNNR","Recreation","sufDzHInGUCvBvC","3917 MNMDRSjEhUoqaOG St.","+1-674-483-5386","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","41","jcQXgGexTdEvNwtThPIOCzAvorAlHc","No","No","44 minutes","10","Not Accredited","http://hcfcincl.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2601","35.0","bMDBPINryHLwJwKigrvS","Education","oIjgsyaAPwTblDv","251 VrwLnffyZCaxUHb St.","+1-568-483-9743","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","85","eCBgOBcaFsIOwZQlZaECzRGWvUhbRX","Yes","No","24 minutes","8","Accredited","http://uhjqloznh.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2568","34.0","tbWUXZlYEcYTobAXANun","Recreation","LFHtIEXiYjkJEsU","6786 XGiPUaawFySYIIX St.","+1-542-468-6629","Mon-Fri Closed, Sat 6AM - 9PM, Sun Closed","5","aoLvgpEIIQVlLlUASFpBiSMFNKfvuE","No","No","28 minutes","7","Not Accredited","http://ownczwnc.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2323","10.0","aONeXzzSwKwHtdYmvOFy","Healthcare","MCYcJgasnSjvWGg","3389 FXhjYyDwUbGQHlu St.","+1-522-831-4525","Mon-Fri 9AM - 5PM, Sat 9AM - 5PM, Sun Closed","44","SbhpGdNxOsSAPgmsjrlnSLJdZQMXDY","No","Yes","53 minutes","1","Accredited","http://zflzux.com"
"2580","43.0","jMyOKAptcDxLpYvDYChG","Recreation","fstmvondSFLSBfa","1884 IlpChKFXoXYSiKb St.","+1-264-937-9429","Mon-Fri Closed, Sat Closed, Sun Closed","55","MFjCMUtRQilFrXJJDSMfsbOjzMrdsV","Yes","Yes","36 minutes","3","Accredited","http://sbdog.com"
"2599","5.0","uARbfwUnzUyLhulREBbN","Recreation","mGqsRRyvIIiJFvq","1377 QxkMmjIvmsdqUDI St.","+1-898-726-6294","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","55","LqVAcQrtMvxhZFXxFHDNaljXGvEOKh","No","Yes","66 minutes","7","Accredited","http://epcwv.com"
"2506","24.0","rqEwTmmdwhLUEUlFCMnt","Education","LmEUyrxgcideBPg","8245 VdLwsiGutXkSbPZ St.","+1-730-295-7798","Mon-Fri Closed, Sat Closed, Sun 6AM - 6PM","63","kBKiqPBHaeBGCYuBitNdislFZpNnGJ","Yes","No","51 minutes","4","Accredited","http://hmvqpvo.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2461","77.0","MGduOPHyZorrWgHKnNNR","Recreation","sufDzHInGUCvBvC","3917 MNMDRSjEhUoqaOG St.","+1-674-483-5386","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","41","jcQXgGexTdEvNwtThPIOCzAvorAlHc","No","No","44 minutes","10","Not Accredited","http://hcfcincl.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2461","77.0","MGduOPHyZorrWgHKnNNR","Recreation","sufDzHInGUCvBvC","3917 MNMDRSjEhUoqaOG St.","+1-674-483-5386","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","41","jcQXgGexTdEvNwtThPIOCzAvorAlHc","No","No","44 minutes","10","Not Accredited","http://hcfcincl.com"
"2586","36.0","SqCZouIaDGpnoGcYHXDJ","Recreation","sBXyEkVEtlXvQJw","3580 MHtSSEcUDILjDMK St.","+1-938-574-5087","Mon-Fri 6AM - 7PM, Sat 6AM - 7PM, Sun Closed","55","ssGBsjZIDyRcSLOvBgMxRpCcjRzJSz","No","Yes","59 minutes","3","Accredited","http://xejgojim.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2490","38.0","gSARGBrsOLKzlxbhiYfx","Healthcare","cmiNlCpRLaIdhmE","2675 luqUCPZLsJZnavx St.","+1-474-765-9348","Mon-Fri 9AM - 11PM, Sat 9AM - 11PM, Sun 9AM - 11PM","8","oswpfElyhkWlxQTOFwWSjBGjVsWmJX","No","Yes","94 minutes","9","Not Accredited","http://hnyhxmo.com"
"2562","1.0","EmmgBDcskrmYhlSNKyiV","Social","wepCPKwxZitoHkW","9554 CfXJweqOWuXNEpZ St.","+1-695-925-6157","Mon-Fri Closed, Sat 7AM - 6PM, Sun Closed","35","AYtjYvscVLWslXhJEOYwJcVZPrlRHI","Yes","No","49 minutes","6","Not Accredited","http://bxfezhoym.com"
"2460","4.0","BKLcyJznuZJFDHJVMHaF","Recreation","cjBpIECeOkubEPO","2413 OhqdTtEpnXoAGDg St.","+1-779-776-4430","Mon-Fri 9AM - 11PM, Sat Closed, Sun Closed","5","tKvaYgoqNQAVHIwHBxBtqAydWOVkel","No","No","62 minutes","2","Accredited","http://qmoqxwotvs.com"
"2441","22.0","SfDNiWWZpsElzCJPxHMw","Social","oUZKfKOHeylWgGs","8206 dFwZmOnhUpWUonO St.","+1-555-358-3381","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","76","ecaxcVAjJBEvbPxTszJKVgJmmLHMqT","No","No","70 minutes","5","Accredited","http://fpugafr.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2480","69.0","uiIKYGoynhYYImJJzwdc","Social","AIDCBjNErtcCtUa","2139 lbsUqthGoocPaLw St.","+1-822-711-3146","Mon-Fri 8AM - 5PM, Sat Closed, Sun 8AM - 5PM","22","ChgGiaASMloDuqDYJOrUpMaqUxwZCF","No","No","16 minutes","4","Accredited","http://wsows.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2441","22.0","SfDNiWWZpsElzCJPxHMw","Social","oUZKfKOHeylWgGs","8206 dFwZmOnhUpWUonO St.","+1-555-358-3381","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","76","ecaxcVAjJBEvbPxTszJKVgJmmLHMqT","No","No","70 minutes","5","Accredited","http://fpugafr.com"
"2441","22.0","SfDNiWWZpsElzCJPxHMw","Social","oUZKfKOHeylWgGs","8206 dFwZmOnhUpWUonO St.","+1-555-358-3381","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","76","ecaxcVAjJBEvbPxTszJKVgJmmLHMqT","No","No","70 minutes","5","Accredited","http://fpugafr.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2601","35.0","bMDBPINryHLwJwKigrvS","Education","oIjgsyaAPwTblDv","251 VrwLnffyZCaxUHb St.","+1-568-483-9743","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","85","eCBgOBcaFsIOwZQlZaECzRGWvUhbRX","Yes","No","24 minutes","8","Accredited","http://uhjqloznh.com"
"2592","29.0","YxJPjOqzerXOmkhmbScX","Recreation","fFiOqoamgfIBkPW","9650 MwuAEjpIfGTHGvy St.","+1-937-375-9027","Mon-Fri 8AM - 5PM, Sat Closed, Sun Closed","19","dMmYumBXKjjQxXpzUwQtylldRhwUkH","No","Yes","22 minutes","3","Not Accredited","http://hvhvafsxk.com"
"2579","3.0","zGHwmobKUXlLAiEIkMmW","Healthcare","MhjciRUBjHkTrTw","336 BrWTIsCSMKvzRoS St.","+1-762-775-2604","Mon-Fri Closed, Sat 6AM - 5PM, Sun 6AM - 5PM","99","ztUujwpAoaIscObSbvQsdSCctNmYnL","No","Yes","76 minutes","5","Accredited","http://vfvpztqpo.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2572","41.0","eITrpClJWnJtKkLnNuDT","Social","FMTsaRbHyoehgit","7908 yTYRWwOAeVUTtQm St.","+1-930-258-5293","Mon-Fri 9AM - 6PM, Sat 9AM - 6PM, Sun Closed","74","FyquQuaxQWloDZxDuhhnZYuugZeeUE","Yes","No","105 minutes","2","Not Accredited","http://emwqqcj.com"
"2595","68.0","cuxOBwpevYgWcHeIpopa","Education","FKXoksBKKtuVWGZ","3773 ZhirGOCNqgArbvN St.","+1-536-274-3933","Mon-Fri Closed, Sat 8AM - 11PM, Sun Closed","100","hEmMahaZnIqskTYUFoxxaqqAGhKlOw","No","Yes","90 minutes","7","Accredited","http://xuaklfja.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2605","21.0","mibzJgUdFwcHJSuUKJUE","Education","dgAnIvPCDQtkgQO","6238 uVuwCwcnkZJriih St.","+1-757-221-2440","Mon-Fri 6AM - 7PM, Sat 6AM - 7PM, Sun Closed","15","twdFKSAuHRDGacWhHmUaNhMOzYuOKG","No","Yes","27 minutes","5","Accredited","http://rnablolpi.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2576","17.0","VRcdGWVwRiWTNzKJjZKr","Healthcare","iryuQJAExCReLtO","7737 iaWOSVQuWlTKFKI St.","+1-299-531-6852","Mon-Fri Closed, Sat 6AM - 10PM, Sun Closed","63","UugCmnGECWXhDyspXfbJLXlIOjkJhV","No","No","24 minutes","7","Not Accredited","http://plrhvhoghh.com"
"2576","17.0","VRcdGWVwRiWTNzKJjZKr","Healthcare","iryuQJAExCReLtO","7737 iaWOSVQuWlTKFKI St.","+1-299-531-6852","Mon-Fri Closed, Sat 6AM - 10PM, Sun Closed","63","UugCmnGECWXhDyspXfbJLXlIOjkJhV","No","No","24 minutes","7","Not Accredited","http://plrhvhoghh.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2591","28.0","iXTnwJKOgffHVkfpRpUE","Recreation","AwMBJkJqXcjYinl","4286 xSHKWIYPQcFzzpx St.","+1-620-366-6235","Mon-Fri Closed, Sat 9AM - 10PM, Sun 9AM - 10PM","91","vukPyUGakEJTIoYtmjbRYOmRZzREYV","Yes","No","107 minutes","1","Accredited","http://gtyhmwo.com"
"2601","35.0","bMDBPINryHLwJwKigrvS","Education","oIjgsyaAPwTblDv","251 VrwLnffyZCaxUHb St.","+1-568-483-9743","Mon-Fri 9AM - 8PM, Sat 9AM - 8PM, Sun Closed","85","eCBgOBcaFsIOwZQlZaECzRGWvUhbRX","Yes","No","24 minutes","8","Accredited","http://uhjqloznh.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2593","6.0","zlqZXuYWQybCxMHlXcKf","Social","nZHOmcBvjgsEnPf","6469 ifernNOBakjENtM St.","+1-769-942-5479","Mon-Fri 8AM - 11PM, Sat 8AM - 11PM, Sun 8AM - 11PM","75","tJcRbsrovukQqTOStYHpLrRzhHXAhN","Yes","Yes","118 minutes","7","Accredited","http://vtjkuujf.com"
"2441","22.0","SfDNiWWZpsElzCJPxHMw","Social","oUZKfKOHeylWgGs","8206 dFwZmOnhUpWUonO St.","+1-555-358-3381","Mon-Fri Closed, Sat 7AM - 11PM, Sun Closed","76","ecaxcVAjJBEvbPxTszJKVgJmmLHMqT","No","No","70 minutes","5","Accredited","http://fpugafr.com"
"2569","33.0","nJMqXXtyVkghioBEupQq","Education","ZrvVQSBtDMPrnJH","228 xbadXiOPMDgEfmI St.","+1-566-673-1005","Mon-Fri Closed, Sat Closed, Sun 6AM - 9PM","19","XanLhAIEvlNzABxjMrloBphukylGUv","Yes","No","112 minutes","5","Accredited","http://ulwtarnx.com"
"2600","8.0","OKiEqCrlwfQbEZjyzWoW","Social","EnVfmNsTzRHqlTE","8138 ogkHYEzIcjlCBqC St.","+1-932-687-2697","Mon-Fri 6AM - 5PM, Sat Closed, Sun Closed","91","GIGRMWiIeHuwqjVhrZSZNxdxfksOHh","No","No","88 minutes","5","Accredited","http://kwovgwvm.com"
"2567","7.0","ZjnWJvKEmslBGKUpnTBV","Recreation","CwvFNjhXEMipfnn","6701 XWwbXMlmlqNbamF St.","+1-389-935-7933","Mon-Fri 8AM - 7PM, Sat Closed, Sun Closed","79","AezHyDFLulEeiSkeVXhLiDyuZWAzhr","No","Yes","46 minutes","8","Not Accredited","http://mkdnuecim.com"
"2608","32.0","RzUMcTRSMNGwZYqIFZkV","Social","sqWPJLtoPjCvEpG","9763 rymGWFAEqBnRbmr St.","+1-905-573-4747","Mon-Fri Closed, Sat 9AM - 5PM, Sun 9AM - 5PM","46","ouRyrYBKXbfJBpCMPHzhARHvtRIuRf","No","Yes","53 minutes","8","Accredited","http://hwvidocjzc.com"
"2543","23.0","CluRDhaPuyXwOkSFAXgx","Recreation","fWNtcPfajsjRVFU","115 KONSBUaVgbAsyJU St.","+1-421-881-2131","Mon-Fri 8AM - 8PM, Sat 8AM - 8PM, Sun Closed","24","APhmovgPLPmTBmllJNpVcsnDdRgsLQ","No","No","75 minutes","2","Accredited","http://wfhvwtshr.com"
