Building_ID,Building_Address,Building_Type,Build_Year,Zip,State,City,Community_ID,Community_Name,Latitude,Longitude,Location,Energy_Rating,Property_Type,Floor_Area,Water_Use,Electricity_Use,Natural_Gas_Use,Total_GHG_Emissions,GHG_Intensity,Wards,Community_Area
"254373","3949 W NORTH AVE","Residential","1966-04-01","60647.0","IL","Leesburg","3.0","UPTOWN","41.91724","-87.6849","(41.91724, -87.6849)","1.0","Multifamily Housing","81767","1077.7","2197107.2","5027566.4","609.9","8.1","40","23"
"254379","5105 S HARPER AVE","Residential","1957-04-01","60615.0","VA","Crisman","41.0","HYDE PARK","41.80094","-87.58895","(41.80094, -87.58895)","4.0","Multifamily Housing","613970","3008.9","8902989.9","14952400","2183.7","5.9","10","8"
"254382","5640 S ELLIS AVE","Commercial","1917-04-01","60637.0","IL","Whitmore Village","41.0","HYDE PARK","41.88425","-87.63245","(41.88425, -87.63245)","1.0","Laboratory","284391","6877.3","40449584.4","441958.7","13137","46.2","4","9"
"254385","6307 S STEWART AVE","Commercial","2014-04-01","60621.0","FL","Northchase","68.0","ENGLEWOOD","41.802303","-87.6025","(41.802303, -87.6025)","2.5","Medical Office","98018","1806.9","4204723.5","2236782.3","775","11.6","32","66"
"254387","707 N WELLS ST","Residential","1957-04-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.89217","-87.63413","(41.89217, -87.63413)","1.0","Multifamily Housing","109372","2174.9","2898470","5567383.8","748.1","8.3","36","37"
"254388","805 N LA SALLE DR","Residential","1900-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.975525","-87.69722","(41.975525, -87.69722)","1.5","Multifamily Housing","312646","5471.7","9216362","1418766.6","2122.3","7.9","11","37"
"254512","347 W Chestnut St","Residential","1900-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.680508","-87.66246","(41.680508, -87.66246)","3.5","Multifamily Housing","417000","7899","10769735.7","12946199.7","2479.3","5.9","11","37"
"254535","905 N Orleans St","Residential","1969-04-01","60610.0","VA","Ebony","21.0","NEAR NORTH SIDE","41.90412","-87.631424","(41.90412, -87.631424)","1.0","Multifamily Housing","241717","765.8","7623274.6","7367579.3","1581.1","8.9","11","37"
"254536","220 E Illinois St","Residential","1914-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.921024","-87.691376","(41.921024, -87.691376)","4.0","Multifamily Housing","872200","3217.9","18994388.8","14847770","3753.1","4.3","36","37"
"254539","6400 W Berteau","Residential","1900-04-01","60634.0","TN","Sale Creek","17.0","DUNNING","41.77034","-87.63724","(41.77034, -87.63724)","4.0","Multifamily Housing","517756","419.7","5738718.1","22377059.4","2084.2","4.8","44","17"
"254564","6530 W Irving Park Rd","Residential","2012-04-01","60634.0","TN","Sale Creek","17.0","DUNNING","41.938316","-87.78904","(41.938316, -87.78904)","60","Multifamily Housing","71000","571.3","1252962.8","6405104.9","571.2","8","44","17"
"254567","545 McClurg Ct","Residential","1914-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.706604","-87.647064","(41.706604, -87.647064)","3.5","Multifamily Housing","862592","978.9","20604686.1","10613619.9","3779.5","5.2","36","37"
"254568","20 22 N Aberdeen St","Residential","1900-04-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.975525","-87.69722","(41.975525, -87.69722)","4.0","Multifamily Housing","94491","5160.6","2855613","956181.7","496.5","5.9","26","29"
"254569","833 N Clark St","Residential","1970-04-01","60610.0","VA","Ebony","35.0","DOUGLAS","41.90412","-87.631424","(41.90412, -87.631424)","3.0","Multifamily Housing","386150","8027.6","10812768","11230698.6","2284.1","5.9","11","37"
"254573","3753 3755 S Cottage Grove Ave","Residential","2017-04-01","60653.0","VA","Cambridge","7.0","OAKLAND","41.815712","-87.61826","(41.815712, -87.61826)","3.5","Multifamily Housing","73000","6363.5","2632362.6","3509450.4","597.2","8.2","9","4"
"254975","367 W LOCUST ST","Residential","1936-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.89883","-87.638084","(41.89883, -87.638084)","3.0","Multifamily Housing","91500","1686","1790051.2","4271033","524.7","5.7","46","37"
"254978","1101 W WAVELAND AVE","Commercial","1957-04-01","60613.0","VA","Ebony","6.0","LAKE VIEW","41.948948","-87.65701","(41.948948, -87.65701)","1.0","Office","247887","3487.2","38586920.3","3222530.9","6193.4","25","25","57"
"254981","2733 W BELDEN AVE","Residential","2012-04-01","60647.0","IL","Leesburg","22.0","LOGAN SQUARE","41.922882","-87.69612","(41.922882, -87.69612)","2.5","Multifamily Housing","214966","5131.4","6177449.7","6800020.2","1325.3","6.5","41","23"
"254984","1333 S WABASH AVE","Residential","1936-04-01","60605.0","IL","Leesburg","33.0","NEAR SOUTH SIDE","41.864635","-87.6257","(41.864635, -87.6257)","1.0","Multifamily Housing","280179","1826.7","10448198.9","11913532.3","2263.4","8.5","9","34"
"254987","1325 N WELLS ST","Residential","1914-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.77034","-87.63724","(41.77034, -87.63724)","3.0","Multifamily Housing","50121","4816.2","868354","2710589.4","288.4","5.8","11","37"
"254989","2330 N HALSTED ST","Commercial","1936-04-01","60614.0","VA","Leesburg","7.0","LINCOLN PARK","41.924164","-87.64879","(41.924164, -87.64879)","2.0","Performing Arts","242343","8547.2","5284864","14042348.6","1570.7","8.5","34","68"
"254997","830 N MILWAUKEE AVE","Residential","1966-04-01","60642.0","NC","Northchase","32.0","LOOP","41.897003","-87.65667","(41.897003, -87.65667)","4.0","Multifamily Housing","63568","3508.9","1389504.1","1385407.7","290.4","5.4","46","25"
"255002","3857 S DR MARTIN L KING JR DR","Commercial","1925-04-01","60653.0","VA","Cambridge","23.0","DOUGLAS","41.814926","-87.61847","(41.814926, -87.61847)","1.5","Supermarket/Grocery Store","72115","2364.0","9414951.4","11227639","2065.7","28.6","9","4"
"255006","839 S WELLS ST","Residential","1917-04-01","60607.0","IL","Cambridge","32.0","LOOP","41.891983","-87.63699","(41.891983, -87.63699)","4.0","Multifamily Housing","140408","733.4","1733725.9","3729510","468.7","4.5","26","38"
"255008","3030 N BROADWAY","Commercial","1957-04-01","60657.0","MN","Russell","6.0","LAKE VIEW","41.937298","-87.64435","(41.937298, -87.64435)","93","Enclosed Mall","131748","1274.0","17338505","12320183","3860.2","29.3","25","57"
"255009","750 N HUDSON AVE","Residential","1957-04-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.896225","-87.64008","(41.896225, -87.64008)","2.5","Multifamily Housing","385917","4663.7","10638185.8","6939454","2028.9","6.9","36","37"
"255010","949 N ELSTON AVE","Commercial","1985-04-01","60642.0","NC","Northchase","24.0","WEST TOWN","41.899628","-87.656624","(41.899628, -87.656624)","3.0","Automobile Dealership","442844","2655.0","10419131","6719012.3","1983","8.2","46","25"
"255012","1330 E 53RD ST","Commercial","1966-04-01","60615.0","VA","Crisman","5.0","NORTH CENTER","41.799564","-87.59384","(41.799564, -87.59384)","4.0","Multifamily Housing","281576","6571.8","7247463.2","10432952.5","1685.3","6","10","8"
"255013","504 N GREEN ST","Residential","1985-04-01","60642.0","NC","Northchase","24.0","WEST TOWN","41.891426","-87.64881","(41.891426, -87.64881)","2.0","Multifamily Housing","125549","7105.0","6101379.6","5147367.2","1225.6","9.8","46","25"
"255015","730 W COUCH PL","Residential","1985-04-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.885166","-87.646935","(41.885166, -87.646935)","2.5","Multifamily Housing","315426","9294.0","8877051.8","7238874.9","1769.9","7","46","29"
"255017","5011 W 47TH ST","Residential","2014-04-01","60638.0","FL","Cambridge","56.0","GARFIELD RIDGE","41.795612","-87.59892","(41.795612, -87.59892)","4.0","Multifamily Housing","88080","8092.9","2168049.7","1491337.5","417.6","4.7","28","53"
"255021","3300 W OGDEN AVE","Commercial","1936-04-01","60623.0","IL","Big Foot Prairie","29.0","NORTH LAWNDALE","41.857155","-87.70793","(41.857155, -87.70793)","1.0","K-12 School","63000","1514.4","3833366.9","964699.9","649.5","10.3","14","30"
"255028","1001 S STATE ST","Residential","1936-04-01","60605.0","IL","Leesburg","32.0","LOOP","41.86986","-87.627365","(41.86986, -87.627365)","3.0","Multifamily Housing","601577","3021.5","14639070.2","12670024.8","2957.7","5.8","10","38"
"255083","165 N Desplaines St","Residential","2012-04-01","60661.0","KY","Moorland","28.0","NEAR WEST SIDE","41.883286","-87.64388","(41.883286, -87.64388)","4.0","Multifamily Housing","228926","2866.4","5162566.1","6325557.3","1141.7","5.8","36","29"
"255147","2200 W. Harrison St.","Commercial","1954-04-01","60612.0","IL","Northchase","28.0","NEAR WEST SIDE","41.877644","-87.67413","(41.877644, -87.67413)","3.5","Office","62298","9952.8","3449741.1","1266347.1","538.4","8.6","46","29"
"255148","810 W. Grace St.","Residential","1914-04-01","60613.0","VA","Ebony","6.0","LAKE VIEW","41.970306","-87.65058","(41.970306, -87.65058)","4.0","Multifamily Housing","293000","9956.5","2076502.2","12490222.9","987.5","4.4","39","57"
"255190","1241 N Milwaukee Ave","Residential","1985-04-01","60622.0","IL","Leesburg","24.0","WEST TOWN","41.90422","-87.67412","(41.90422, -87.67412)","4.0","Multifamily Housing","68825","1782","1997313.1","114974.4","338.4","4.9","41","25"
"255504","601 W Polk Street","Commercial","1925-04-01","60607.0","IL","Cambridge","6.0","NEAR WEST SIDE","41.88","-87.65484","(41.88, -87.65484)","1.0","Data Center","104000","4521.8","43612422.8","800561.8","7255.5","69.8","26","29"
"255743","730 South Clark Street","Residential","1925-04-01","60605.0","IL","Leesburg","8.0","LOOP","41.86815","-87.62702","(41.86815, -87.62702)","1.0","Multifamily Housing","532581","173.0","14995319.4","50180103.1","5005.6","11.7","10","38"
"255756","2989 N Milwaukee Ave","Commercial","2017-04-01","60618.0","IL","Crisman","55.0","AVONDALE","41.955624","-87.70583","(41.955624, -87.70583)","4.0","K-12 School","98920","8888.9","2143806.3","2539312.9","469.5","5.7","20","16"
"255757","1118 N State Street","Residential","2017-04-01","60610.0","VA","Ebony","28.0","NEAR NORTH SIDE","41.90563","-87.63225","(41.90563, -87.63225)","2.5","Hotel","134668","11152","8888068.9","11828935.5","2106.9","15.6","11","37"
"255783","4631 4637 S Lake Park","Residential","2014-04-01","60653.0","VA","Cambridge","39.0","KENWOOD","42.01036","-87.6683","(42.01036, -87.6683)","70","Multifamily Housing","58000","797.1","447170","3445205","265.7","4.6","36","38"
"255791","2425 E 71st St","Residential","1970-04-01","60649.0","VA","Cambridge","8.0","NEAR NORTH SIDE","41.75922","-87.56185","(41.75922, -87.56185)","3.0","Senior Living Community","97516","5601.0","3084152.9","7664399.6","888.4","11","37","39"
"255920","1920 N Milwaukee Ave","Residential","1936-04-01","60647.0","IL","Leesburg","22.0","LOGAN SQUARE","41.9174","-87.68401","(41.9174, -87.68401)","1.5","Multifamily Housing","53627","1085","2051976.8","2053860.9","450.5","8.4","40","23"
"255921","2535 S Dr Martin Luther King Jr Dr","Commercial","1921-04-01","60616.0","IL","Big Foot Prairie","33.0","NEAR SOUTH SIDE","41.855694","-87.62849","(41.855694, -87.62849)","3.0","Medical Office","55184","8689.1","3888349.3","0","555.4","10.1","9","34"
"255922","1550 N Wieland St","Residential","2012-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.90563","-87.63225","(41.90563, -87.63225)","3.0","Multifamily Housing","64409","9687.5","1871055.5","2231547.6","385.8","6.6","11","37"
"255923","1636 W Adams St","Residential","1921-04-01","60612.0","IL","Northchase","28.0","NEAR WEST SIDE","41.877644","-87.67413","(41.877644, -87.67413)","3.5","Multifamily Housing","56000","6171.1","809875.7","1971766.8","220.4","3.9","46","29"
"255924","325 S Paulina St","Commercial","1936-04-01","60612.0","IL","Northchase","28.0","NEAR WEST SIDE","41.877644","-87.67413","(41.877644, -87.67413)","4.0","Office","58752","4176.9","1600767.1","562966.2","279.7","4.8","46","29"
"255936","675 N Wells St","Residential","2012-04-01","60654.0","VA","Sale Creek","8.0","NEAR NORTH SIDE","41.89213","-87.63513","(41.89213, -87.63513)","4.0","Multifamily Housing","130817","9541.5","2690080.4","6205580","749.4","5.7","36","37"
"255937","710 W Grand Ave","Residential","1900-04-01","60654.0","VA","Sale Creek","24.0","WEST TOWN","41.87827","-87.64809","(41.87827, -87.64809)","2.0","Multifamily Housing","100346","8117.9","2409752.3","5611790","674.2","7.5","36","37"
"255941","1801 W Jackson Blvd","Commercial","1936-04-01","60612.0","IL","Northchase","28.0","NEAR WEST SIDE","41.877644","-87.67413","(41.877644, -87.67413)","2.0","Ice/Curling Rink","178172","9671.8","11717174","1335613.3","1899.6","14.9","46","29"
"255943","1640 W Division St","Residential","2014-04-01","60622.0","IL","Leesburg","24.0","WEST TOWN","41.82021","-87.612465","(41.82021, -87.612465)","4.0","Multifamily Housing","167696","6460.9","5268663.7","237621.6","765.1","5.2","41","25"
"255947","27 N Aberdeen St","Residential","1900-04-01","60607.0","IL","Cambridge","28.0","NEAR WEST SIDE","41.71459","-87.68148","(41.71459, -87.68148)","3.5","Multifamily Housing","218875","7457.6","3107667","4821379.3","741.1","4.1","26","29"
"255948","728 N Morgan St","Residential","2012-04-01","60642.0","NC","Northchase","24.0","WEST TOWN","41.89598","-87.66056","(41.89598, -87.66056)","4.0","Multifamily Housing","420049","9316.4","11323890.2","10165429.6","2307.2","6.6","46","25"
"255949","3630 N Clark St","Residential","1954-04-01","60613.0","VA","Ebony","6.0","LAKE VIEW","41.95481","-87.65036","(41.95481, -87.65036)","1.0","Hotel","184703","4542.9","16343060.3","16815421.6","3612","19.6","39","31"
"255954","930 W Altgeld St","Residential","1966-04-01","60614.0","VA","Leesburg","33.0","NEAR SOUTH SIDE","41.925217","-87.64292","(41.925217, -87.64292)","4.0","Multifamily Housing","320600","3336","7821634.7","1316563.2","1371.2","4.3","34","68"
"255956","465 N Park Dr","Residential","1954-04-01","60611.0","VA","Northgate","8.0","NEAR NORTH SIDE","41.89524","-87.6232","(41.89524, -87.6232)","2.5","Multifamily Housing","592241","7572.6","17056727.9","14623253.1","3212.9","6","36","37"
"255957","1140 N Wells St","Residential","2012-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.90563","-87.63225","(41.90563, -87.63225)","1.0","Multifamily Housing","444126","427.0","14564097.9","13689918.2","3000.1","9.6","11","37"
"255958","625 W Adams St","Commercial","1925-04-01","60661.0","KY","Moorland","8.0","NEAR WEST SIDE","41.881702","-87.64285","(41.881702, -87.64285)","4.0","Office","645891","6296.2","14540122","6510","2079.1","4.3","36","29"
"255965","5430 N. Sheridan Rd.","Residential","1957-04-01","60640.0","IL","Northchase","77.0","EDGEWATER","41.96846","-87.65661","(41.96846, -87.65661)","2.5","Multifamily Housing","82133","806.0","1517835","3708784.8","433.9","7.2","39","31"
"255967","4545 W Division St","Commercial","1957-04-01","60651.0","VA","Leesburg","23.0","HUMBOLDT PARK","41.90412","-87.71241","(41.90412, -87.71241)","3.0","Enclosed Mall","307520","9676.4","2940952.9","1642420.7","546.2","3.6","49","24"
"255977","3905-29 N. Western Ave.","Residential","2012-04-01","60618.0","IL","Crisman","5.0","NORTH CENTER","41.88425","-87.63245","(41.88425, -87.63245)","13","Multifamily Housing","72000","873","588734.8","7964733.8","97.9","1.4","36","38"
"256076","300 N Canal Street","Residential","1907-04-01","60606.0","IL","Crisman","28.0","NEAR WEST SIDE","41.793297","-87.68838","(41.793297, -87.68838)","4.0","Multifamily Housing","572165","3786.8","8448894.6","24937262.6","2643.2","5.8","36","38"
"256124","1515 W Webster Avenue","Commercial","1970-04-01","60614.0","VA","Leesburg","8.0","NEAR NORTH SIDE","41.922195","-87.649605","(41.922195, -87.649605)","3.5","Office","306376","9392.4","7865495.7","6644340.8","1556.2","7.2","34","68"
"256247","2710 N. Clark St","Residential","1970-04-01","60614.0","VA","Leesburg","33.0","NEAR SOUTH SIDE","41.922195","-87.649605","(41.922195, -87.649605)","1.5","Senior Care Community","50000","2678","2881344.9","4752369.8","731.8","14.6","34","68"
"256248","1201 N LaSalle Street","Residential","1966-04-01","60610.0","VA","Ebony","8.0","NEAR NORTH SIDE","41.90418","-87.63651","(41.90418, -87.63651)","3.0","Multifamily Housing","636834","4590.3","12272034.9","23939038.6","3186.8","5.4","11","37"
"256263","1330 W. Fulton","Commercial","1969-04-01","60607.0","IL","Cambridge","24.0","NEAR WEST SIDE","41.87461","-87.6515","(41.87461, -87.6515)","4.0","Office","555948","7279.1","13470198.2","6834387.5","2465.3","8","26","29"
"256406","375 E Chicago Ave","Commercial","1925-04-01","60611.0","VA","Northgate","1.0","NEAR NORTH SIDE","41.89837","-87.62282","(41.89837, -87.62282)","2.0","College/University","388282","2105","17767990","34270271.3","4776.2","12.3","11","37"
"256422","3350 S Federal Street","Commercial","1907-04-01","60616.0","IL","Big Foot Prairie","35.0","DOUGLAS","41.789566","-87.58709","(41.789566, -87.58709)","4.0","College/University","68398","1456.0","8148.5","5047725.4","1.3","0","9","1"
"256428","3201 S State Street","Commercial","1970-04-01","60616.0","IL","Big Foot Prairie","35.0","DOUGLAS","41.842323","-87.62715","(41.842323, -87.62715)","1.0","College/University","93667","352.9","6197690.2","4166170.2","1188.6","12.7","9","1"
"256434","3040 S Wabash Avenue","Commercial","2017-04-01","60616.0","IL","Big Foot Prairie","33.0","DOUGLAS","41.842323","-87.62715","(41.842323, -87.62715)","2.0","College/University","53163","4254.4","1743931.2","456846021.9","24537.5","461.6","9","1"
"256436","3424 S State Street","Commercial","1900-04-01","60616.0","IL","Big Foot Prairie","35.0","DOUGLAS","41.780464","-87.60531","(41.780464, -87.60531)","4.0","College/University","80660","3971.9","1293373.1","620654.7","201.9","2.5","9","1"
